PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,PCT_OVERTIME_HOURS
045155,ASH FLAT HEALTHCARE AND REHABILITATION CENTER,AR,1970-08,0
045157,RIVER RIDGE REHABILITATION AND CARE CENTER,AR,1970-08,5.1
045158,THE SPRINGS OF GREERS FERRY,AR,1970-08,0
045166,"CRESTPARK WYNNE, LLC",AR,1970-08,0
045167,SPRINGDALE HEALTH AND REHABILITATION CENTER,AR,1970-08,0
045168,"JOHNSON COUNTY HEALTH AND REHAB, LLC",AR,1970-08,0
045170,THE GREEN HOUSE COTTAGES OF BELLE MEADE,AR,1970-08,0
045172,DERMOTT CITY NURSING HOME,AR,1970-08,16.22
045173,SILVER OAKS HEALTH AND REHABILITATION,AR,1970-08,0
045176,"THE WOODS, A NIGHTINGALE COMMUNITY",AR,1970-08,0
045177,"CRESTPARK DEWITT, LLC",AR,1970-08,0
045178,"PIGGOTT HEALTHCARE & SENIOR LIVING, LLC",AR,1970-08,0
045180,THE SPRINGS OF MINE CREEK,AR,1970-08,0
045182,"COURTYARD REHABILITATION AND HEALTH CENTER, LLC",AR,1970-08,1.92
045183,"SALEM PLACE NURSING AND REHABILITATION CENTER, INC",AR,1970-08,2.48
045184,LAKE VILLAGE REHABILITATION AND CARE CENTER,AR,1970-08,0
045187,THE GREEN HOUSE COTTAGES OF WENTWORTH PLACE,AR,1970-08,0
045189,THE SPRINGS OF CAMDEN,AR,1970-08,0
045190,NIGHTINGALE AT CROSSETT,AR,1970-08,0
045191,GOOD SAMARITAN SOCIETY - HOT SPRINGS VILLAGE,AR,1970-08,16.48
045192,THE SPRINGS OF MT VISTA,AR,1970-08,0
045194,BENTLEY REHABILITATION AND HEALTH CENTER,AR,1970-08,0
045195,THE SPRINGS BROADWAY,AR,1970-08,4.59
045196,SOUTHRIDGE VILLAGE NURSING AND REHAB,AR,1970-08,0
045197,THE SPRINGS OF HARRISON,AR,1970-08,0
045199,HEARTLAND REHABILITATION AND CARE CENTER,AR,1970-08,3.68
045201,CHAPEL WOODS HEALTH AND REHABILITATION,AR,1970-08,0
045202,"LAKEWOOD HEALTH AND REHAB, LLC",AR,1970-08,0
045203,THE SPRINGS BATESVILLE,AR,1970-08,0
045207,OUACHITA NURSING AND REHABILITATION CENTER,AR,1970-08,3.7
045208,"CABOT HEALTH AND REHAB, LLC",AR,1970-08,0.61
045209,THE CROSSING AT RIVERSIDE HEALTH AND REHABILITATIO,AR,1970-08,0
045211,THE SPRINGS OF TEXARKANA,AR,1970-08,0
045212,THE BLOSSOMS AT ROGERS REHAB & NURSING CENTER,AR,1970-08,
045214,HUDSON MEMORIAL NURSING HOME,AR,1970-08,0
045216,TWIN RIVERS REHABILITATION AND HEALTHCARE CENTER,AR,1970-08,2.6
045217,THE SPRINGS OF AVALON,AR,1970-08,0
045218,GASSVILLE THERAPY AND LIVING,AR,1970-08,0
045219,"CRESTPARK FORREST CITY, LLC",AR,1970-08,0
045220,FAYETTEVILLE HEALTH AND REHABILITATION CENTER,AR,1970-08,0
045221,"CRESTPARK HELENA, LLC",AR,1970-08,0
045222,WOODRUFF COUNTY HEALTH CENTER,AR,1970-08,0
045227,PLEASANT MANOR NURSING & REHAB,AR,1970-08,0
045228,MAPLE HEALTHCARE,AR,1970-08,0
045232,THE BLOSSOMS AT STAMPS REHAB & NURSING CENTER,AR,1970-08,4.15
045236,DES ARC NURSING AND REHABILITATION CENTER,AR,1970-08,0
045239,BELLE VIEW ESTATES REHABILITATION AND CARE CENTER,AR,1970-08,0
045241,BAILEY CREEK HEALTH AND REHAB,AR,1970-08,0
045242,THE BLOSSOMS AT EUREKA SPRINGS REHAB & NURSING CEN,AR,1970-08,20.39
045243,THE PINES NURSING AND REHABILITATION CENTER,AR,1970-08,0
045244,LITTLE RIVER NURSING & REHAB,AR,1970-08,0
045245,CONWAY HEALTHCARE AND REHABILITATION CENTER,AR,1970-08,0
045246,PERRY COUNTY NURSING AND REHABILITATION CENTER,AR,1970-08,0
045247,STELLA MANOR NURSING AND REHABILITATION CENTER,AR,1970-08,0
045248,SOUTHFORK RIVER THERAPY AND LIVING,AR,1970-08,0
045250,GOOD SAMARITAN SOCIETY - MOUNTAIN HOME,AR,1970-08,0
045254,VILLAGE SPRINGS HEALTH AND REHAB OF HOT SPRINGS,AR,1970-08,1.63
045256,SHERIDAN HEALTHCARE AND REHABILITATION CENTER,AR,1970-08,2.67
045259,THE BLOSSOMS AT WOODLAND HILLS REHAB & NURSING CEN,AR,1970-08,0.18
045266,MONTGOMERY COUNTY NURSING HOME,AR,1970-08,0
045267,LEGACY HEALTH AND REHABILITATION CENTER,AR,1970-08,0
045268,VAN BUREN HEALTHCARE AND REHABILITATION CENTER,AR,1970-08,8.59
045269,GARDNER NURSING AND REHABILITATION,AR,1970-08,0
045270,ARBOR OAKS HEALTHCARE AND REHABILITATION CENTER,AR,1970-08,0
045271,OAK RIDGE HEALTH AND REHABILITATION,AR,1970-08,0
045275,THE SPRINGS OF EL DORADO,AR,1970-08,0
045277,THE SPRINGS OF PINE BLUFF,AR,1970-08,0
045280,TWIN LAKES THERAPY AND LIVING,AR,1970-08,0
045284,POCAHONTAS HEALTHCARE AND REHABILITATION CENTER,AR,1970-08,0
045287,BEAR CREEK HEALTHCARE LLC,AR,1970-08,0
045288,THE SPRINGS OF CHENAL,AR,1970-08,15.08
045289,"LONOKE HEALTH AND REHAB CENTER, LLC",AR,1970-08,2.33
045290,"DARDANELLE NURSING AND REHABILITATION CENTER,INC",AR,1970-08,2.1
045295,THE BLOSSOMS AT BERRYVILLE REHAB &  NURSING CENTER,AR,1970-08,26.41
045297,MANILA HEALTHCARE CENTER,AR,1970-08,0
045300,PARIS HEALTH AND REHABILITATION CENTER,AR,1970-08,0
045301,OAK MANOR NURSING AND REHABILITATION CENTER INC,AR,1970-08,0
045302,"INNISFREE HEALTH AND REHAB, LLC",AR,1970-08,0
045303,"CRESTPARK STUTTGART, LLC",AR,1970-08,0
045304,"BEEBE RETIREMENT CENTER, INC.",AR,1970-08,0
045305,SOUTHERN TRACE REHABILITATION AND CARE CENTER,AR,1970-08,0
045306,THE SPRINGS OF HILLCREST,AR,1970-08,0
045308,HERITAGE LIVING CENTER,AR,1970-08,0
045313,THE BLOSSOMS AT CONWAY REHAB & NURSING CENTER,AR,1970-08,0
045314,BARNES HEALTHCARE,AR,1970-08,0
045315,LAKESIDE HEALTH AND REHAB,AR,1970-08,0.29
045317,WOOD-LAWN HEIGHTS,AR,1970-08,0
045318,CHAMBERS HEALTH AND REHABILITATION,AR,1970-08,0
045322,PIONEER THERAPY AND LIVING,AR,1970-08,0
045323,THE BLOSSOMS AT WHITE RIVER REHAB & NURSING CENTER,AR,1970-08,0
045326,THE BLOSSOMS AT VAN BUREN REHAB AND NURSING CENTER,AR,1970-08,23.89
045327,RIDGECREST HEALTH AND REHABILITATION,AR,1970-08,0
045334,THE BLOSSOMS AT NEWPORT REHAB & NURSING CENTER,AR,1970-08,2.51
045337,HEATHER MANOR NURSING AND REHABILITATION CENTER,AR,1970-08,1.83
045338,QUAPAW CARE AND REHABILITATION CENTER LLC,AR,1970-08,0
045339,ATKINS NURSING AND REHABILITATION CENTER,AR,1970-08,2.5
045340,RUSSELLVILLE NURSING AND REHABILITATION CENTER,AR,1970-08,2.29
045342,NASHVILLE NURSING AND REHAB SERVICES OF ARKANSAS,AR,1970-08,0
045343,NURSING AND REHABILITATION CENTER AT GOOD SHEPHERD,AR,1970-08,0
045345,THE BLOSSOMS AT FORT SMITH REHAB & NURSING CENTER,AR,1970-08,0
045346,DIERKS HEALTH AND REHAB OF DIERKS,AR,1970-08,0
045350,NIGHTINGALE AT ARKADELPHIA,AR,1970-08,0
045351,CARE MANOR NURSING AND REHAB,AR,1970-08,0
045352,EAGLECREST NURSING AND REHAB,AR,1970-08,0
045353,"HIGHLAND COURT, A REHABILITATION AND RESIDENT CARE",AR,1970-08,0
045356,"SILOAM HEALTHCARE, LLC",AR,1970-08,3.77
045357,PREMIER AT THE SPRINGS,AR,1970-08,7.68
045358,THE GREEN HOUSE COTTAGES OF HOMEWOOD,AR,1970-08,0
045359,THE BLOSSOMS AT CUMBERLAND REHAB & NURSING CENTER,AR,1970-08,25.79
045361,PROMENADE HEALTH AND REHABILITATION,AR,1970-08,0
045363,COVINGTON COURT HEALTH AND REHABILITATION CENTER,AR,1970-08,0
045364,CHAPEL RIDGE HEALTH AND REHAB,AR,1970-08,0
045365,DEWITT NURSING HOME,AR,1970-08,6.81
045366,HERITAGE SQUARE HEALTHCARE CENTER,AR,1970-08,0
045367,WINDCREST HEALTH AND REHAB INC,AR,1970-08,0
045369,MOUNTAIN MEADOWS HEALTH AND REHABILITATION,AR,1970-08,0
045370,ALMA NURSING AND REHAB,AR,1970-08,0
045371,"WESTWOOD HEALTH AND REHAB, INC",AR,1970-08,0
045372,THE BLOSSOMS AT WHITE HALL REHAB & NURSING CENTER,AR,1970-08,42.96
045373,"BRADFORD HOUSE NURSING AND REHAB, LLC",AR,1970-08,2.05
045374,ROBINSON NURSING AND REHABILITATION CENTER LLC,AR,1970-08,0
045376,"SHERWOOD NURSING & REHABILITATION CENTER, INC",AR,1970-08,0
045377,THE GREEN HOUSE COTTAGES OF SOUTHERN HILLS,AR,1970-08,1.6
045378,WOODLAND HILLS HEALTHCARE AND REHABILITATION,AR,1970-08,0
045379,THE VILLAGES OF GENERAL BAPTIST HEALTH CARE WEST,AR,1970-08,12.99
045380,ST ELIZABETH'S PLACE,AR,1970-08,0
045381,GREENBRIER NURSING AND REHABILITATION CENTER,AR,1970-08,0
045383,WALDRON NURSING AND REHAB OF WALDRON,AR,1970-08,0
045385,THE BLOSSOMS AT NORTH LITTLE ROCK  REHAB & NURSING,AR,1970-08,15.38
045386,OZARK NURSING AND REHAB,AR,1970-08,0
045387,"BRIARWOOD NURSING AND REHABILITATION CENTER,INC",AR,1970-08,0
045390,PLEASANT VALLEY REHABILITATION AND NURSING,AR,1970-08,0
045391,THREE RIVERS HEALTH AND REHABILITATION CENTER,AR,1970-08,1.9
045392,SPRING CREEK HEALTH & REHAB,AR,1970-08,0
045393,ENCORE HEALTHCARE AND REHABI OF MALVERN,AR,1970-08,0
045394,RECTOR NURSING AND REHAB,AR,1970-08,0
045396,"ST JOHNS PLACE OF ARKANSAS, LLC",AR,1970-08,0
045398,NORTH HILLS LIFE CARE AND REHAB,AR,1970-08,0
045401,WHITE RIVER HEALTHCARE,AR,1970-08,0
045402,"HIGHLANDS OF BELLA VISTA HEALTH & REHAB, LLC",AR,1970-08,0
045403,NIGHTINGALE AT GLENWOOD,AR,1970-08,0
045404,LAKEWOOD THERAPY AND LIVING CENTER,AR,1970-08,0
045407,THE MAPLES AT HAR-BER MEADOWS,AR,1970-08,0
045408,ALCOA PINES HEALTH AND REHABILITATION,AR,1970-08,0
045409,"PRAIRIE GROVE HEALTH AND REHABILITATION, LLC",AR,1970-08,0
045410,"LEGACY HEIGHTS NURSING AND REHAB, LLC",AR,1970-08,0
045411,SUMMIT HEALTH & REHAB CENTER,AR,1970-08,0
045412,"WILLOWBEND HEALTH AND REHABILITATION, LLC",AR,1970-08,1.56
045413,METHODIST HEALTH AND REHAB,AR,1970-08,0
045414,OZARK HEALTH NURSING AND REHAB  CENTER,AR,1970-08,0
045415,"MURFREESBORO REHAB AND NURSING, INC",AR,1970-08,0
045416,TIMBERLANE HEALTH & REHABILITATION,AR,1970-08,0
045417,ARKANSAS VETERANS HOME AT FAYETTEVILLE,AR,1970-08,71.63
045418,OAKDALE NURSING FACILITY OF JUDSONIA,AR,1970-08,0
045419,"ASHTON PLACE HEALTH AND REHAB, LLC",AR,1970-08,0
045421,ASHLEY REHABILITATION AND HEALTH CARE CENTER,AR,1970-08,0
045422,THE LAKES AT MAUMELLE HEALTH AND REHABILITATION,AR,1970-08,0
045424,GREENE ACRES NURSING HOME,AR,1970-08,0
045427,"SHILOH NURSING AND REHAB, LLC",AR,1970-08,0
045428,EDGEWOOD HEALTH AND REHAB,AR,1970-08,0
045430,THE SPRINGS OF BRINKLEY,AR,1970-08,5.03
045431,THE SPRINGS OF PINNACLE MOUNTAIN,AR,1970-08,12.83
045432,THE SPRINGS OF BARROW,AR,1970-08,0
045433,CORNING THERAPY AND LIVING CENTER,AR,1970-08,0
045434,KATHERINE'S PLACE AT WEDINGTON,AR,1970-08,0
045435,"JAMESTOWN NURSING AND REHAB, LLC",AR,1970-08,0
045436,"PRESBYTERIAN VILLAGE, INC",AR,1970-08,0
045437,NIGHTINGALE AT STONEGATE,AR,1970-08,2.84
045438,TRINITY VILLAGE MEDICAL CENTER,AR,1970-08,0
045439,GOSNELL HEALTH AND REHAB,AR,1970-08,0
045440,HARRIS HEALTH AND REHAB,AR,1970-08,0
045441,HILLCREST HOME,AR,1970-08,0
045442,CAVALIER HEALTHCARE OF ENGLAND,AR,1970-08,0
045443,RANDOLPH COUNTY NURSING HOME,AR,1970-08,0
045445,LAKE HAMILTON HEALTH AND REHAB,AR,1970-08,0.69
045446,THE BLOSSOMS AT WEST DIXON REHAB & NURSING CENTER,AR,1970-08,6.22
045447,GREENHURST NURSING CENTER,AR,1970-08,0
045449,"CRESTPARK MARIANNA, L L C",AR,1970-08,0
045450,THE BLOSSOMS AT MIDTOWN REHAB & NURSING CENTER,AR,1970-08,0
045451,CREEKSIDE AT THE SPRINGS,AR,1970-08,0
045452,LAWRENCE HALL HEALTH & REHABILITATION,AR,1970-08,0
045453,"GREYSTONE NURSING AND REHAB, LLC",AR,1970-08,0
045454,"MITCHELL'S NURSING HOME, INC",AR,1970-08,0
045455,"HICKORY HEIGHTS HEALTH AND REHAB, LLC",AR,1970-08,0
045456,PINK BUD HOME FOR THE GOLDEN YEARS,AR,1970-08,9.28
045457,EVERGREEN LIVING CENTER AT STAGECOACH,AR,1970-08,0
045458,COTTAGE LANE HEALTH AND REHAB OF LITTLE ROCK,AR,1970-08,0
045460,"COLONEL GLENN HEALTH AND REHAB, LLC",AR,1970-08,1.64
045462,ARKANSAS STATE VETERANS HOME AT NORTH LITTLE ROCK,AR,1970-08,66.36
045463,"BELVEDERE NURSING AND REHABILITATION CENTER, LLC",AR,1970-08,0
045464,AMBERWOOD HEALTH AND REHABILITATION,AR,1970-08,0
045465,"APPLE CREEK HEALTH AND REHAB, LLC",AR,1970-08,1.54
045466,THE GREEN HOUSE COTTAGES OF POPLAR GROVE,AR,1970-08,1.03
045467,"SUPERIOR HEALTH & REHAB, LLC",AR,1970-08,1.13
045470,SOUTHERN PINES HEALTH AND REHAB OF PRESCOTT,AR,1970-08,0
045471,HIRAM SHADDOX HEALTH AND REHAB,AR,1970-08,0
045474,THE GREEN HOUSE COTTAGES OF NORTHWEST ARKANSAS,AR,1970-08,3.3
045475,COUNTRYSIDE HEALTH & REHAB OF NEWTON COUNTY,AR,1970-08,0
045476,"HAMPTON PLACE HEALTHCARE, LLC",AR,1970-08,0
045477,"MONETTE MANOR, LLC",AR,1970-08,0
04A158,CRAIGHEAD NURSING CENTER,AR,1970-08,0
04A293,ARKANSAS HEALTH CENTER,AR,1970-08,18.14
055001,REDLANDS HEALTHCARE CENTER,CA,1970-08,0
055002,COUNTRY MANOR HEALTHCARE,CA,1970-08,0
055003,"EUREKA REHABILITATION & WELLNESS CENTER, LP",CA,1970-08,0
055008,EDGEMOOR HOSPITAL,CA,1970-08,4.29
055011,RIVER VIEW POST ACUTE,CA,1970-08,0
055013,EISENBERG VILLAGE,CA,1970-08,0
055014,FAIRFIELD POST-ACUTE REHAB,CA,1970-08,0
055016,MOUNT SAN ANTONIO GARDENS,CA,1970-08,9.36
055017,"HEARTS & HANDS, POST ACUTE CARE & REHAB CENTER",CA,1970-08,100
055022,MARY HEALTH OF THE SICK CONVALESCENT & NURSING HOS,CA,1970-08,0
055028,LOS BANOS POST ACUTE,CA,1970-08,16.1
055032,THE EARLWOOD,CA,1970-08,0
055034,MOTION PICTURE AND T.V. HOSP D/P SNF,CA,1970-08,8.46
055036,MAPLE HEALTHCARE CENTER,CA,1970-08,0
055039,GOOD SAMARITAN REHAB AND CARE CENTER,CA,1970-08,0
055041,ROYAL CARE SKILLED NURSING CTR,CA,1970-08,0
055042,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,CA,1970-08,0
055045,RIVIERA HEALTHCARE CENTER,CA,1970-08,0
055047,PALMS CARE CENTER,CA,1970-08,0
055049,PLEASANT HILL POST ACUTE,CA,1970-08,0
055052,CALIFORNIA POST-ACUTE CARE,CA,1970-08,0
055056,"PINE GROVE HEALTHCARE & WELLNESS CENTRE, LP",CA,1970-08,0
055060,WESTWOOD POST ACUTE CARE,CA,1970-08,0
055064,COTTONWOOD CANYON HEALTHCARE CENTER,CA,1970-08,20.42
055067,PALOMAR VISTA HEALTHCARE CENTER,CA,1970-08,22.65
055070,SEACREST POST-ACUTE CARE  CENTER,CA,1970-08,24.32
055072,ROSECRANS CARE CENTER,CA,1970-08,6.66
055074,VILLA CORONADO D/P SNF,CA,1970-08,0
055076,SPRING VALLEY POST ACUTE LLC,CA,1970-08,0
055077,CORAL COVE POST ACUTE,CA,1970-08,0
055078,PARKWAY HILLS NURSING & REHABILITATION,CA,1970-08,4.55
055079,MISSION VIEW HEALTH CENTER,CA,1970-08,0
055084,RIVERBANK POST-ACUTE,CA,1970-08,0
055085,MORAGA POST ACUTE,CA,1970-08,0
055092,YUBA CITY POST ACUTE,CA,1970-08,0
055093,SOUTH MARIN HEALTH & WELLNESS CENTER,CA,1970-08,23.4
055099,CREEKSIDE HEALTHCARE CENTER,CA,1970-08,0
055104,SUNSET MANOR CONV HOSP,CA,1970-08,0
055105,ROYAL VISTA CARE CENTER,CA,1970-08,39.72
055107,BANCROFT HEALTHCARE CENTER,CA,1970-08,0
055109,DRIFTWOOD HEALTHCARE CENTER - SANTA CRUZ,CA,1970-08,45.61
055111,FOUNTAIN VIEW SUBACUTE AND NURSING CENTER,CA,1970-08,0
055114,ARBOR HILLS NURSING CENTER,CA,1970-08,0
055115,HOLLENBECK PALMS,CA,1970-08,0
055116,LINDA MAR CARE CENTER,CA,1970-08,0
055119,WEST PICO TERRACE HEALTHCARE & WELLNESS CENTRE LP,CA,1970-08,0
055121,PELICAN RIDGE POST ACUTE,CA,1970-08,0
055123,BEACHSIDE POST ACUTE,CA,1970-08,0
055126,CHINO VALLEY HEALTH CARE CENTE,CA,1970-08,0
055129,GRAND TERRACE HEALTH CARE CENTER,CA,1970-08,0
055135,MONTROSE HEALTHCARE CENTER,CA,1970-08,0
055136,BERKLEY WEST HEALTHCARE CENTER,CA,1970-08,39.65
055141,RAMONA NURSING AND REHABILITATION CENTER,CA,1970-08,0
055142,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,CA,1970-08,0
055146,NORTH VALLEY NURSING CENTER,CA,1970-08,0
055147,MADERA REHABILITATION & NURSING CENTER,CA,1970-08,0
055150,DIABLO VALLEY POST ACUTE,CA,1970-08,8.22
055153,MONTEBELLO CARE CENTER,CA,1970-08,0
055155,OCEAN POINTE HEALTHCARE CENTER,CA,1970-08,3.37
055156,ST PAUL'S TOWERS,CA,1970-08,0
055157,VIRGIL REHABILITATION & SKILLED NURSING CENTER,CA,1970-08,2.8
055160,"PAVILION ON PICO HEALTHCARE & WELLNESS CENTRE, LP",CA,1970-08,0
055162,MONTEREY PARK CONV HOSP,CA,1970-08,0
055163,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP",CA,1970-08,0
055167,VERNON HEALTHCARE CENTER,CA,1970-08,0
055168,SOCAL POST-ACUTE CARE,CA,1970-08,0
055169,JEWISH HOME & REHAB CENTER D/P SNF,CA,1970-08,4.23
055170,PICO RIVERA HEALTHCARE CENTER,CA,1970-08,0
055173,FOLSOM CARE CENTER,CA,1970-08,0
055175,LAWTON SKILLED NURSING & REHABILITATION CENTER,CA,1970-08,0
055181,SAN GABRIEL CONV CENTER,CA,1970-08,0
055182,LEMON GROVE CARE AND REHABILITATION CENTER,CA,1970-08,0
055183,HERITAGE GARDENS HEALTH CARE CENTER,CA,1970-08,2.22
055185,GARDEN CITY HEALTHCARE CENTER,CA,1970-08,5.26
055187,GARDEN VIEW POST ACUTE REHABILITATION,CA,1970-08,0
055188,BROOKSIDE SKILLED NURSING HOSPITAL,CA,1970-08,6.35
055189,GREENFIELD CARE CENTER OF FAIRFIELD,CA,1970-08,47.09
055191,GOLDEN MADERA CARE CENTER,CA,1970-08,0
055192,PROVIDENCE ST ELIZABETH CARE CENTER,CA,1970-08,0
055196,MARYCREST MANOR,CA,1970-08,0
055199,HORIZON HEALTH & SUBACUTE CENTER,CA,1970-08,0
055201,STOCKTON NURSING CENTER,CA,1970-08,0
055202,ROSEMEAD HEALTHCARE CENTER,CA,1970-08,8.83
055203,SUNNY VILLAGE CARE CENTER,CA,1970-08,0
055204,OAKWOOD GARDENS CARE CENTER,CA,1970-08,0
055206,PLAZA HEALTHCARE CENTER,CA,1970-08,0
055208,"SEAVIEW REHABILITATION & WELLNESS CENTER, LP",CA,1970-08,0
055210,THE TERRACES AT LOS ALTOS HEALTH FACILITY,CA,1970-08,32.65
055211,IDYLWOOD CARE CENTER,CA,1970-08,1.19
055212,THE VINEYARDS HEALTHCARE CENTER,CA,1970-08,7.14
055213,RIALTO POST ACUTE CENTER,CA,1970-08,0
055215,OAKLAND HEALTHCARE & WELLNESS CENTER,CA,1970-08,0
055222,SPRINGS ROAD HEALTHCARE,CA,1970-08,0
055223,SAN JACINTO HEALTHCARE,CA,1970-08,0
055237,VICTORIA HEALTHCARE AND REHABILITATION CENTER,CA,1970-08,0
055239,EAST BAY POST-ACUTE,CA,1970-08,13.09
055240,WATSONVILLE NURSING CENTER,CA,1970-08,0
055241,WILLOW PASS HEALTHCARE CENTER,CA,1970-08,46.85
055242,FAIRMONT REHABILITATION HOSPITAL,CA,1970-08,0
055247,COUNTRY OAKS CARE CENTER,CA,1970-08,0
055249,MERCED NURSING & REHABILITATION CTR,CA,1970-08,0
055252,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",CA,1970-08,0
055253,ST. JOHN OF GOD RETIREMENT,CA,1970-08,0
055255,CORONA HEALTH CARE CENTER,CA,1970-08,0
055256,LOMPOC VALLEY MEDICAL CTR COMP CARE CTR D/P SNF,CA,1970-08,12.57
055258,COMMUNITY SUBACUTE AND TRANSITIONAL CARE CENTER,CA,1970-08,0
055259,MONROVIA POST ACUTE,CA,1970-08,0
055261,PILGRIM PLACE HEALTH SERVICES CENTER,CA,1970-08,20.75
055262,LOMITA POST-ACUTE CARE CENTER,CA,1970-08,14.67
055268,SONOMA POST ACUTE,CA,1970-08,0
055271,LA SIERRA CARE CENTER,CA,1970-08,0
055276,MISSION VALLEY POST ACUTE,CA,1970-08,0
055280,CENTRAL GARDENS POST ACUTE,CA,1970-08,7.36
055282,POMONA VISTA CARE CENTER,CA,1970-08,0
055283,JOHN C. FREMONT HEALTHCARE DISTRICT DP/SNF,CA,1970-08,0
055286,KEARNY MESA CONVALESCENT AND NURSING HOME,CA,1970-08,0
055287,VALLEY PALMS CARE CENTER,CA,1970-08,0
055288,AUTUMN HILLS HEALTH CARE CENTER,CA,1970-08,11.5
055289,LODI CREEK POST ACUTE,CA,1970-08,0
055292,SHIELDS RICHMOND NURSING CENTER,CA,1970-08,5.13
055293,SANTA ANITA CONVALESCENT HOSPITAL,CA,1970-08,5.12
055296,CEDARWOOD POST ACUTE,CA,1970-08,0
055297,THE SPRINGS POST-ACUTE,CA,1970-08,0
055298,FALLBROOK SKILLED NURSING,CA,1970-08,0
055299,LINDA VALLEY CARE CENTER,CA,1970-08,0
055303,CANTERBURY WOODS,CA,1970-08,0
055304,BROOKSIDE CARE CENTER,CA,1970-08,0
055305,SHERWOOD HEALTHCARE CENTER,CA,1970-08,0
055307,"DESERT CANYON POST ACUTE, LLC",CA,1970-08,0
055308,WINDSOR ELK GROVE CARE AND REHABILITATION CENTER,CA,1970-08,0
055310,MARIN POST ACUTE,CA,1970-08,14.1
055311,KATHERINE HEALTHCARE,CA,1970-08,0
055315,GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,CA,1970-08,0
055316,MOUNTAIN VIEW HEALTHCARE CENTER,CA,1970-08,4.11
055318,SKYLINE HEALTHCARE CENTER - SAN JOSE,CA,1970-08,21.86
055322,THE PAVILION AT OCEAN POINT,CA,1970-08,0
055328,UNIVERSITY CARE CENTER,CA,1970-08,4.87
055329,VILLA SERENA HEALTHCARE CENTER,CA,1970-08,0
055330,ADVANCED REHAB CENTER OF TUSTIN,CA,1970-08,0
055331,"SAN RAFAEL HEALTHCARE & WELLNESS CENTER, LP",CA,1970-08,0
055335,LA PALOMA HEALTHCARE CENTER,CA,1970-08,0.68
055338,SAGE POST ACUTE,CA,1970-08,0
055341,GEM TRANSITIONAL,CA,1970-08,13.14
055342,"THOUSAND OAKS POST ACUTE, LLC",CA,1970-08,9.35
055344,"GARDENVIEW HEALTHCARE & WELLNESS CENTRE, LP",CA,1970-08,0
055350,CULVER WEST HEALTH CENTER,CA,1970-08,2.57
055353,SHORELINE HEALTHCARE CENTER,CA,1970-08,7.15
055356,PACIFIC GROVE HEALTHCARE CENTER,CA,1970-08,0
055360,OAKPARK HEALTHCARE CENTER,CA,1970-08,3.23
055361,VISTA PACIFICA CONVALESCENT HOSPITAL,CA,1970-08,0
055364,LONG BEACH HEALTHCARE CENTER,CA,1970-08,0
055367,MONROVIA GARDENS HEALTHCARE CENTER,CA,1970-08,0
055372,VALLEY VIEW POST ACUTE,CA,1970-08,1.91
055374,UPLAND REHABILITATION AND CARE CENTER,CA,1970-08,8.98
055376,HUNTINGTON DRIVE HEALTH AND REHABILITATION CENTER,CA,1970-08,0
055387,EDGEWATER SKILLED NURSING CENTER,CA,1970-08,33.84
055388,SAN JOSE HEALTHCARE & WELLNESS CENTER,CA,1970-08,0
055394,CLAREMONT CARE CENTER,CA,1970-08,5.38
055401,MEADOWBROOK POST ACUTE,CA,1970-08,0
055402,WINDSOR EL CAMINO CARE CENTER,CA,1970-08,0
055407,CUPERTINO HEALTHCARE & WELLNESS CENTER,CA,1970-08,0
055408,BELLFLOWER POST ACUTE,CA,1970-08,0
055409,COMMUNITY CARE AND REHABILITATION CENTER,CA,1970-08,0
055410,BRIGHTON POST ACUTE,CA,1970-08,0
055412,VACAVILLE RANCH POST ACUTE,CA,1970-08,11.46
055417,SAYLOR LANE HEALTHCARE CENTER,CA,1970-08,5.9
055423,"MANNING GARDENS CARE CENTER, INC",CA,1970-08,0
055430,WHITTIER HILLS HEALTH CARE CTR,CA,1970-08,0
055434,HAYWARD GARDENS POST ACUTE,CA,1970-08,18.37
055435,THE VILLAS AT SARATOGA SKILLED NSG & ASSISTED LVG,CA,1970-08,0
055438,THE GROVE POST-ACUTE,CA,1970-08,5.88
055441,IVY CREEK HEALTHCARE & WELLNESS CENTRE,CA,1970-08,0
055443,WEST VALLEY POST ACUTE,CA,1970-08,0
055446,ROCK CREEK CARE CENTER,CA,1970-08,0
055448,DINUBA HEALTHCARE,CA,1970-08,0
055449,COVINA REHABILITATION CENTER,CA,1970-08,14.46
055454,VINEYARDS AT FOWLER,CA,1970-08,0
055457,INTERCOMMUNITY HEALTHCARE & REHABILITATION CENTER,CA,1970-08,5.81
055459,BUENA VISTA CARE CENTER,CA,1970-08,0
055461,CALIFORNIA POST ACUTE,CA,1970-08,1.72
055462,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,CA,1970-08,0
055464,TWO PALMS CARE CENTER,CA,1970-08,17.45
055466,THE SEQUOIAS,CA,1970-08,0
055473,NEW VISTA POST-ACUTE CARE CENTER,CA,1970-08,0
055474,WOODCREST POST ACUTE & REHABILITATION,CA,1970-08,0
