PROVIDER_ID,PROVIDER_NAME,STATE,BASELINE_READMISSION_RATE,PERFORMANCE_READMISSION_RATE
085004,SPRINGS REHABILITATION AT BRANDYWINE,DE,0.20178,0.16677
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,NY,0.18254,0.16679
105484,OKEECHOBEE HEALTH CARE FACILITY,FL,0.18309,0.16679
245272,MARTIN LUTHER CARE CENTER,MN,0.20962,0.16681
185246,ROCKCASTLE HEALTH AND REHABILITATION CENTER,KY,0.19729,0.16681
435070,AVERA SISTER JAMES CARE CENTER,SD,0.16777,0.16684
235483,LAURELS OF GALESBURG (THE),MI,0.20024,0.16684
175514,"DERBY HEALTH & REHABILITATION, LLC",KS,0.16786,0.16686
075404,MAEFAIR HEALTH CARE CENTER,CT,0.1936,0.16692
265868,COLUMBIA POST ACUTE,MO,0.20053,0.16693
135140,MADISON CARRIAGE COVE SHORT STAY REHABILITATION,ID,0.1715,0.16696
185268,JEFFERSONTOWN REHABILITATION,KY,0.19567,0.16711
045345,THE BLOSSOMS AT FORT SMITH REHAB & NURSING CENTER,AR,0.19554,0.16713
145563,ASCENSION SAINT ANNE PLACE,IL,0.17801,0.16714
225448,CATHOLIC MEMORIAL HOME,MA,0.20274,0.16715
025038,MAPLE SPRINGS OF WASILLA,AK,,0.16717
395482,NURSING AND REHABILITATION AT THE MANSION,PA,0.21212,0.16719
435109,FIRESTEEL HEALTHCARE CENTER,SD,0.17899,0.16722
265121,FRIENDSHIP VILLAGE CHESTERFIELD,MO,0.25033,0.16731
345253,THE LODGE AT MILLS RIVER,NC,0.17902,0.16731
525728,OAK PARK PLACE OF JANESVILLE,WI,0.19819,0.16733
105305,FAIRWAY OAKS CENTER,FL,0.19946,0.1674
505528,LEA HILL REHABILITATION AND CARE CENTER,WA,0.14397,0.16742
395570,MILTON REHABILITATION AND NURSING CENTER,PA,0.20032,0.16743
095015,SERENITY REHABILITATION AND HEALTH CENTER LLC,DC,0.20624,0.16746
225518,SIPPICAN HEALTHCARE CENTER,MA,0.2055,0.16748
535051,THERMOPOLIS REHABILITATION AND WELLNESS,WY,0.20062,0.16756
315120,CHATHAM HILLS SUBACUTE CARE CENTER,NJ,0.16087,0.16759
385077,MARQUIS SPRINGFIELD,OR,0.19788,0.16759
065237,HERITAGE PARK CARE CENTER,CO,0.17949,0.1676
555793,VI AT LA JOLLA VILLAGE,CA,0.17402,0.16764
335210,HIGHLAND PARK REHABILITATION AND NURSING CENTER,NY,0.1743,0.16768
235067,PLEASANT VIEW SHIAWASSEE COUNTY MED CARE FAC,MI,0.18349,0.16771
035233,HAVEN OF GLOBE,AZ,0.18275,0.16773
125033,HARRY AND JEANETTE WEINBERG CARE CENTER,HI,0.18693,0.16776
155840,IGNITE MEDICAL RESORT DYER LLC.,IN,0.19941,0.16776
335498,GRANDELL REHABILITATION AND NURSING CENTER,NY,0.22715,0.16779
385161,MILTON FREEWATER HEALTH & REHABILITATION CENTER,OR,0.19263,0.16781
385142,REGENCY FLORENCE,OR,0.15323,0.16781
146008,ALDEN OF WATERFORD,IL,0.18323,0.16786
555208,WESTGATE GARDENS CARE CENTER,CA,0.2024,0.16787
056475,VISTA POST ACUTE,CA,0.18372,0.1679
245349,STEWARTVILLE CARE CENTER,MN,0.19655,0.16791
425016,LINLEY PARK POST ACUTE,SC,0.22235,0.16792
505504,COVENANT SHORES HEALTH CENTER,WA,0.1844,0.16795
345340,THE GREENS AT MAPLE LEAF,NC,0.15869,0.16795
085053,THE MOORINGS AT LEWES,DE,0.19241,0.16795
395436,HICKORY HOUSE NURSING HOME,PA,0.20137,0.16798
415002,HATTIE IDE CHAFFEE HOME,RI,0.22266,0.16798
165473,SUNRISE RETIREMENT COMMUNITY,IA,0.16998,0.16802
525441,MANITOWOC HEALTHCARE CENTER,WI,0.18012,0.16802
395956,GLEN AT WILLOW VALLEY,PA,0.15826,0.16805
445421,LIFE CARE CENTER OF SPARTA,TN,0.20447,0.16805
105496,ISLES OF BOYNTON NURSING AND REHAB CENTER,FL,0.20248,0.16807
535033,MISSION AT CASTLE ROCK,WY,0.16668,0.16812
335383,ST CABRINI NURSING HOME,NY,0.18688,0.16812
525305,CAPITOL LAKES HEALTH CENTER,WI,0.20411,0.16815
035165,HAVEN OF TUCSON,AZ,0.15952,0.16817
335127,ALICE HYDE MEDICAL CENTER,NY,0.191,0.16817
065142,LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,CO,0.20091,0.16819
395701,ABINGTON MANOR,PA,0.23387,0.16819
305050,"LEBANON CENTER, GENESIS HEALTHCARE",NH,0.18857,0.1682
285057,TABITHA NURSING HOME,NE,0.19255,0.16821
345180,WESLEY PINES RETIREMENT COMM,NC,0.18495,0.16822
105606,NORTHBROOK CENTER FOR REHABILITATION AND HEALING,FL,0.20019,0.16824
495096,WESTMINSTER-CANTERBURY OF RICHMOND,VA,0.17593,0.16825
345549,UNIVERASL HEALTH CARE/BRUNSWICK,NC,0.19254,0.16825
505151,CASHMERE POST ACUTE,WA,,0.16827
215181,OAKWOOD SNF LLC,MD,0.19665,0.16828
525538,BETHANY HOME,WI,0.18931,0.16831
295096,ADVANCED HEALTH CARE OF RENO,NV,0.19114,0.16831
225567,SEACOAST NURSING AND REHABILITATION CENTER,MA,0.19661,0.16834
056313,"PACIFIC VILLA, INC",CA,0.16988,0.16837
335236,ROBINSON TERRACE,NY,0.16253,0.16839
155487,BROWN COUNTY HEALTH AND LIVING COMMUNITY,IN,0.1917,0.16841
335297,THE GRAND PAVILION FOR RHB & NRSG AT ROCKVILLE CTR,NY,0.18159,0.16842
055438,THE GROVE POST-ACUTE,CA,0.1757,0.16844
205138,LAKEWOOD A CONTINUING CARE CENTER,ME,0.1917,0.16846
335334,THE RIVERSIDE,NY,0.15383,0.16849
145426,PAVILION OF OTTAWA,IL,0.17808,0.16852
315360,EMERSON HEALTH CARE CENTER,NJ,0.18558,0.16855
395068,PITTSBURGH SKILLED NURSING AND REHABILITATION CTR,PA,0.19326,0.16859
495257,THE LAURELS OF WILLOW CREEK,VA,0.19378,0.16861
075238,MAPLE VIEW HEALTH & REHABILITATION CENTER,CT,0.19284,0.16868
525637,CORNELL HEALTH SERVICES,WI,0.17853,0.16871
215269,ELKTON NURSING AND REHABILITATION CENTER,MD,0.23127,0.16871
366290,FAIRLAWN HAVEN,OH,0.18904,0.16873
465174,FAIRFIELD VILLAGE REHABILITATION,UT,0.16878,0.16874
335472,CENTRAL QUEENS REHAB & NURSING CENTER,NY,0.17159,0.16877
305059,PHEASANT WOOD CENTER,NH,0.23274,0.16877
505320,COLUMBIA CREST CENTER,WA,0.1715,0.16878
175437,"MCPHERSON OPERATOR, LLC",KS,0.17314,0.16879
385260,MARQUIS HOPE VILLAGE,OR,0.16438,0.16885
055544,HARVARD CREEK POST ACUTE,CA,0.20894,0.16886
135127,LIFE CARE CENTER OF SANDPOINT,ID,0.1708,0.16886
365973,BIRCHAVEN RETIREMENT VILLAGE,OH,0.20229,0.16887
555254,MEDICAL HILL HEALTHCARE CENTER,CA,0.16754,0.16888
075324,BAYVIEW HEALTH CARE,CT,0.17698,0.16889
355082,SMP HEALTH - AVE MARIA,ND,0.17653,0.16889
055957,SANTA PAULA POST ACUTE CENTER,CA,0.20146,0.16891
366024,SYCAMORE RUN NURSING AND REHAB CTR,OH,0.1759,0.16891
395742,SOUTHWESTERN NURSING AND REHABILITATION CENTER,PA,0.17112,0.16892
385263,REGENCY HERMISTON NURSING & REHAB CENTER,OR,0.19821,0.16893
345127,WHITE OAK MANOR - TRYON,NC,0.18206,0.16898
396086,GREEN VALLEY SKILLED NURSING AND REHABILITATION CE,PA,,0.16898
345233,DEER PARK HEALTH AND REHABILITATION,NC,0.18794,0.16901
225185,COUNTRY GARDENS HEALTH AND REHABILITATION CENTER,MA,0.20637,0.16902
235456,COURTNEY MANOR,MI,0.18409,0.16902
505185,OLYMPIC VIEW CARE,WA,0.19369,0.16903
395763,FELLOWSHIP MANOR,PA,0.23189,0.16906
445531,THE RESERVE AT SPRING HILL,TN,0.17121,0.16906
245463,PIONEER CARE CENTER,MN,0.19286,0.16906
525545,LUTHERAN HOME,WI,0.18482,0.16908
505496,AVALON CARE CENTER AT NORTHPOINTE,WA,0.16191,0.16909
205091,OAK GROVE CENTER,ME,0.19124,0.16911
235583,MEDILODGE OF GREEN VIEW,MI,0.17174,0.16911
395012,BROOKVIEW HEALTH CARE CENTER,PA,0.15434,0.16914
555893,PASADENA NURSING CENTER,CA,0.19464,0.16915
055711,BRENTWOOD HEALTH CARE CENTER,CA,0.19631,0.1692
335442,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CTR S N F,NY,0.16685,0.16921
265428,LEBANON SOUTH NURSING & REHAB,MO,0.19671,0.16924
215348,"LORIEN TANEYTOWN, INC",MD,0.25096,0.16925
055282,POMONA VISTA CARE CENTER,CA,0.20931,0.16927
335878,EPIC REHABILITATION AND NURSING AT WHITE PLAINS,NY,,0.16927
385201,WILLOWBROOK POST ACUTE,OR,0.16045,0.16928
396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",PA,0.16675,0.1693
056300,"GRANADA REHABILITATION & WELLNESS CENTER, LP",CA,0.18241,0.1693
335794,ONEIDA CENTER FOR REHABILITATION AND NURSING,NY,0.18866,0.16931
315234,ARBOR RIDGE REHABILITATION AND HEALTHCARE CENTER,NJ,0.19068,0.16935
105593,WILLOWBROOKE COURT AT INDIAN RIVER ESTATES,FL,0.20685,0.16935
335174,COBBLE HILL HEALTH CENTER INC,NY,0.17241,0.16937
105531,ASPIRE AT SAN JOSE,FL,0.18491,0.16939
345502,LAKE PARK NURSING AND REHABILITATION CENTER,NC,0.17772,0.1694
345390,COUNTRYSIDE,NC,0.17507,0.1694
106137,THE PRESERVE,FL,,0.16941
155386,LAURELS OF DEKALB,IN,0.17495,0.16943
395740,WEST CHESTER REHABILITATION AND HEALTHCARE CENTER,PA,0.19549,0.16945
235648,IHM SENIOR LIVING COMMUNITY,MI,0.19115,0.16949
365679,SIGNATURE HEALTHCARE OF FAYETTE COUNTY,OH,0.1968,0.16949
345106,TRINITY RIDGE,NC,0.20804,0.1695
035279,ACACIA HEALTH CENTER,AZ,0.18647,0.16951
505081,PACIFIC CARE AND REHABILITATION,WA,0.17666,0.16952
265486,STONEBRIDGE MARYLAND HEIGHTS,MO,0.19434,0.16952
525567,NORTHERN LIGHTS HCC,WI,0.17325,0.16955
385166,MARYVILLE,OR,0.16402,0.16955
055861,OJAI HEALTH & REHABILITATION,CA,0.17772,0.16957
465166,ASPEN RIDGE WEST TRANSITIONAL REHAB,UT,0.1517,0.16958
205166,GORHAM HOUSE,ME,0.19662,0.16958
045167,SPRINGDALE HEALTH AND REHABILITATION CENTER,AR,0.19865,0.1696
195369,OUR LADY OF PROMPT SUCCOR NURSING FACILITY,LA,0.18631,0.16962
335513,SEAGATE REHABILITATION AND NURSING CENTER,NY,0.17323,0.16968
195482,THE WOODLANDS HEALTHCARE CENTER,LA,0.21581,0.16968
345349,WOODBURY WELLNESS CENTER INC,NC,0.21239,0.16973
335704,ST JOHNSVILLE REHABILITATION AND NURSING CENTER,NY,0.19683,0.16973
245633,SARTELL THERAPY SUITES,MN,0.18009,0.16977
235280,MEDILODGE OF ALPENA,MI,0.18951,0.16978
525212,WISCONSIN RAPIDS HEALTH SERVICES,WI,0.19426,0.16981
395474,"LECOM AT ELMWOOD GARDENS, LLC",PA,0.19869,0.16983
205060,CEDAR RIDGE CENTER,ME,0.15843,0.16984
505243,OLYMPIA TRANSITIONAL CARE AND REHABILITATION,WA,0.20341,0.16986
395587,MEADOWS NURSING AND REHABILITATION CENTER,PA,0.17011,0.16987
335294,LONG ISLAND CARE CENTER INC,NY,0.15378,0.16988
165451,ACCURA HEALTHCARE OF MARSHALLTOWN,IA,0.20327,0.16992
525317,SSM HEALTH ST CLARE MEADOWS CARE CTR,WI,0.20715,0.16995
015454,FAIRVIEW AT REDSTONE VILLAGE,AL,0.19085,0.16996
056411,PARK VIEW POST ACUTE,CA,0.16737,0.16996
445328,FORT SANDERS TCU,TN,0.18466,0.16998
395646,OAK HILL HEALTHCARE AND REHABILITATION CENTER,PA,,0.16999
055208,"SEAVIEW REHABILITATION & WELLNESS CENTER, LP",CA,0.19723,0.17001
075294,WHISPERING PINES REHABILITATION AND NURSING CENTER,CT,0.1841,0.17003
295041,DELMAR GARDENS OF GREEN VALLEY,NV,0.16819,0.17004
335692,ST JOSEPHS PLACE,NY,0.19943,0.17004
505369,REGENCY AT NORTHPOINTE,WA,0.16446,0.17005
165298,PINNACLE SPECIALTY CARE,IA,0.18981,0.17007
135116,ROYAL PLAZA HEALTH AND REHABILITATION OF CASCADIA,ID,0.18933,0.17009
445114,WESTMORELAND HEALTH AND REHABILITATION CENTER,TN,0.20267,0.1701
145743,WEST SUBURBAN MEDICAL CTR,IL,0.19025,0.1701
055499,ROCKY POINT CARE CENTER,CA,0.15079,0.17012
155005,BEAUMONT REHABILITATION AND HEALTHCARE CENTER,IN,0.20153,0.17018
245530,SAMARITAN BETHANY HOME ON EIGHTH,MN,0.19982,0.17019
505027,"HEARTHSTONE, THE",WA,0.18161,0.1702
345463,LIFE CARE CENTER OF HENDERSONVILLE,NC,0.18829,0.17027
535031,WIND RIVER REHABILITATION AND WELLNESS,WY,0.17419,0.17027
525476,LUTHER HOME,WI,0.19978,0.17028
035176,BEATITUDES CAMPUS,AZ,0.19649,0.17028
555219,AUBURN OAKS CARE CENTER,CA,0.16957,0.17028
056308,HERITAGE REHABILITATION CENTER,CA,0.20974,0.17029
065377,CENTRE AVE HEALTH & REHAB,CO,0.17962,0.1703
675579,BEACON HARBOR HEALTHCARE AND REHABILITATION,TX,0.19435,0.1703
135113,BRIDGEVIEW ESTATES,ID,0.20254,0.17032
355067,VALLEY SENIOR LIVING ON COLUMBIA,ND,0.17568,0.17032
365348,ARBORS AT GALLIPOLIS,OH,0.18976,0.17033
155474,SIGNATURE HEALTHCARE OF BREMEN,IN,0.18388,0.17038
215330,AUTUMN LAKE HEALTHCARE POST-ACUTE CARE CENTER,MD,0.18422,0.17039
445392,"ADAMSPLACE, LLC",TN,0.19323,0.17039
435073,BETHESDA HOME OF ABERDEEN,SD,0.19024,0.1704
185118,SIGNATURE HEALTHCARE OF ELIZABETHTOWN,KY,0.21853,0.17041
295077,ALTA SKILLED NURSING AND REHABILITATION CENTER,NV,0.14441,0.17041
056391,GOLDEN EMPIRE,CA,0.17204,0.17042
495370,"BRIDGEWATER HOME , INC.",VA,0.18379,0.17043
675049,CORONADO HEALTHCARE CENTER,TX,0.18328,0.17044
085040,LOFLAND PARK CENTER,DE,0.18392,0.17045
215082,AUTUMN LAKE HEALTHCARE AT PIKESVILLE,MD,0.16856,0.17048
335683,ABSOLUT CTR FOR NURSING & REHAB WESTFIELD L L C,NY,0.17721,0.17048
335377,TROY VICTORIAN REHABILITATION & NURSING CARE CNTR,NY,0.18933,0.17048
395777,SUGAR CREEK CARE CENTER,PA,0.17277,0.17049
015129,ATMORE NURSING CENTER,AL,0.21389,0.17053
345438,THE LAURELS OF SUMMIT RIDGE,NC,0.17196,0.17053
555090,PACIFIC COAST POST ACUTE,CA,0.20536,0.17059
225459,"ROYAL NURSING CENTER, LLC",MA,0.21111,0.17059
175344,SANDPIPER HEALTHCARE & REHABILITATION CENTER,KS,0.16832,0.17062
315005,SPRING GROVE REHABILITATION AND HEALTHCARE CENTER,NJ,0.17649,0.17062
505240,EMERALD BAY CARE,WA,0.19861,0.17062
105805,RADIANT NURSING AND REHAB AT PALATKA,FL,0.22518,0.17066
555394,BUENA VISTA CARE CENTER,CA,0.18283,0.17066
055335,LA PALOMA HEALTHCARE CENTER,CA,0.17993,0.17066
055126,CHINO VALLEY HEALTH CARE CENTE,CA,0.17263,0.17067
055466,THE SEQUOIAS,CA,0.17758,0.17067
396072,MILLCREEK MANOR,PA,0.21365,0.1707
165619,FIELDSTONE OF DEWITT,IA,,0.17071
106019,"LODGE AT CYPRESS COVE, THE",FL,0.18867,0.17072
495151,SEVEN HILLS REHABILITATION AND NURSING,VA,0.21258,0.17073
366148,OTTERBEIN SUNSET HOUSE,OH,,0.17074
065414,COAL CREEK POST ACUTE & ASSISTED LIVING,CO,0.17558,0.17075
345401,WILKESBORO HEALTH AND REHABILITATION,NC,0.18087,0.17075
676275,RIDGECREST HEALTHCARE AND REHABILITATION CENTER,TX,0.19002,0.17076
395469,EMERALD NURSING AND REHABILITATION,PA,0.18808,0.1708
555595,SMITH RANCH SKILLED NURSING & REHABILITATION CENTE,CA,0.18998,0.17081
505348,GOOD SAMARITAN HEALTH CARE CTR,WA,0.19359,0.17084
385259,HOLLADAY PARK PLAZA,OR,0.18595,0.17084
285089,HERITAGE OF BEL AIR,NE,0.18076,0.17084
235243,MEDILODGE OF GTC,MI,0.21527,0.17086
395806,ST ANNE'S RETIREMENT COMMUNITY,PA,0.18559,0.17088
445517,"NHC HEALTHCARE, KINGSPORT",TN,0.15133,0.17089
025039,MAPLE SPRINGS OF PALMER,AK,,0.1709
315518,"VENETIAN CARE & REHABILITATION CENTER, THE",NJ,0.1635,0.1709
075423,DAVIS PLACE,CT,0.19427,0.17091
676248,FOUNDERS PLAZA NURSING & REHAB,TX,0.17229,0.17095
295044,HEARTHSTONE,NV,0.19924,0.17098
395699,SWEDEN VALLEY MANOR,PA,0.17675,0.17099
445471,HENDERSON HEALTH AND REHABILITATION CENTER,TN,0.19048,0.17101
445298,LIFE CARE CENTER OF ATHENS,TN,0.17382,0.17101
015429,KENSINGTON HEALTH AND REHABILITATION,AL,0.2313,0.17107
235302,"LAURELS OF COLDWATER,THE",MI,0.22083,0.17109
395231,HERMITAGE NURSING AND REHABILITATION,PA,0.19933,0.1711
505455,JUDSON PARK HEALTH CENTER,WA,0.18288,0.17111
325105,TAOS HEALTHCARE,NM,0.2034,0.17112
215271,FUTURE CARE SANDTOWN-WINCHESTER,MD,0.18925,0.17113
505182,PROVIDENCE MOUNT ST VINCENT,WA,0.17346,0.17113
525588,LUTHER MANOR,WI,0.1713,0.17115
315394,UNITED METHODIST COMMUNITIES AT THE SHORES,NJ,0.22221,0.17119
225456,OCEANSIDE REHABILITATION AND NURSING CENTER,MA,0.20615,0.17122
555585,THE SHORES POST-ACUTE,CA,0.20898,0.17126
335142,HERITAGE PARK REHAB & SKILLED NURSING,NY,0.19114,0.17126
335005,BRIARCLIFF MANOR CENTER FOR REHAB AND NURSING CARE,NY,0.18571,0.17127
175327,WINFIELD SENIOR LIVING COMMUNITY,KS,0.1999,0.17129
245282,CHARTER HOUSE INC,MN,0.19403,0.17132
175133,DIVERSICARE OF HAYSVILLE,KS,0.14968,0.17133
125065,LEGACY HILO REHABILITATION & NURSING CENTER,HI,0.1672,0.17134
425106,HEARTLAND HEALTH CARE CENTER - GREENVILLE EAST,SC,0.17953,0.17134
235206,SKLD WHITEHALL,MI,0.18579,0.17135
135135,LIFE CARE CENTER OF POST FALLS,ID,0.18199,0.17135
445246,JEFFERSON CITY HEALTH AND REHAB CENTER,TN,0.19093,0.17137
675650,GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE,TX,0.20419,0.1714
045352,EAGLECREST NURSING AND REHAB,AR,0.18097,0.1714
395697,EMBASSY OF WOODLAND PARK,PA,0.17683,0.17141
676446,MISSION VALLEY NURSING AND TRANSITIONAL CARE,TX,0.17935,0.17141
415061,BRENTWOOD NURSING HOME,RI,0.23984,0.17143
395618,MULBERRY HEALTHCARE AND REHABILITATION CENT,PA,0.20269,0.17149
105856,PREMIER PLACE AT THE GLENVIEW,FL,0.1631,0.17151
255115,MANHATTAN NURSING AND REHABILITATION CENTER LLC,MS,0.21102,0.17153
225767,CONTINUING CARE AT BROOKSBY VILLAGE,MA,0.16621,0.17155
355058,BAPTIST HEALTH & REHAB,ND,0.18403,0.17158
056274,RED BLUFF HEALTH CARE CENTER,CA,0.15153,0.17159
055689,ST. CATHERINE HEALTHCARE,CA,0.22649,0.17161
385165,CURRY VILLAGE HEALTH AND REHAB OF CASCADIA,OR,0.178,0.17165
105670,AVANTE AT ST CLOUD INC,FL,0.21022,0.17166
366245,FOREST GLEN HEALTH CAMPUS,OH,0.20502,0.17168
366479,TIMBERLAND RIDGE NURSING & REHABILITATION,OH,,0.1717
075413,NORTHBRIDGE HEALTH CARE CENTER,CT,0.18809,0.1717
505074,PARK MANOR REHABILITATION CTR,WA,0.17607,0.1717
415096,BETHANY HOME OF RHODE ISLAND,RI,0.18606,0.1717
165487,WESLEY ON GRAND,IA,0.18503,0.17171
335441,CORTLANDT HEALTHCARE,NY,0.16869,0.17176
335325,THE PINES AT GLENS FALLS CTR FOR NURSING & REHAB,NY,0.1885,0.17177
555161,NAPA VALLEY CARE CENTER,CA,0.18845,0.17179
335834,HIGHPOINTE ON MICHIGAN HEALTH CARE FACILITY,NY,0.14822,0.1718
285059,ROSE BLUMKIN JEWISH HOME,NE,0.18936,0.17182
555358,FRUITVALE HEALTHCARE CENTER,CA,0.18749,0.17183
335761,LUXOR NURSING AND REHABILITATION AT SAYVILLE,NY,0.15966,0.17183
345468,LIBERTY COMMONS REHABILITATION CENTER,NC,0.21208,0.17186
315014,BIG OAK REHABILITATION AND HEALTHCARE CENTER,NJ,0.20386,0.17186
106112,TAMPA LAKES HEALTH AND REHABILITATION CENTER,FL,0.21754,0.1719
335451,GOLDEN HILL NURSING AND REHABILITATION CENTER,NY,0.19167,0.1719
345160,DAVIS HEALTH CARE CENTER,NC,0.16113,0.17193
155756,COVENTRY MEADOWS,IN,0.18356,0.17193
555776,GRIDLEY POST ACUTE,CA,,0.17194
215033,LEVINDALE HEBREW GER CTR & HSP,MD,0.184,0.172
425165,MAGNOLIA MANOR - ROCK HILL,SC,0.20322,0.172
335626,BEDFORD CENTER FOR NURSING AND REHABILITATION,NY,0.17965,0.17203
395390,NOTTINGHAM VILLAGE,PA,0.19215,0.17204
155691,MORRISTOWN MANOR,IN,0.17933,0.17205
055853,REDWOOD COVE HEALTHCARE CENTER,CA,0.19416,0.1721
366370,MILL CREEK NURSING & REHABILITATION,OH,0.18486,0.1721
135090,SHAW MOUNTAIN OF CASCADIA,ID,0.17729,0.17211
225275,BEAUMONT REHAB & SKILLED NURSING CTR - WESTBORO,MA,0.22877,0.17214
115697,FOUNTAINVIEW CTR FOR ALZHEIMER,GA,0.19897,0.17215
395950,CENTENNIAL HEALTHCARE AND REHABILITATION CENTER,PA,0.20512,0.17216
055297,THE SPRINGS POST-ACUTE,CA,0.20424,0.17217
215020,FORESTVILLE HEALTHCARE CENTER,MD,0.20163,0.17219
365552,"LAURELS OF BLANCHESTER, THE",OH,0.1881,0.1722
396133,VIBRA REHABILITATION CENTER,PA,0.1579,0.17222
345310,PIEDMONT CROSSING,NC,0.17409,0.17222
505252,AVAMERE REHABILITATION OF BURIEN,WA,0.17325,0.17223
185006,MORGANTOWN CARE & REHABILITATION CENTER,KY,0.20569,0.17228
175343,CLARIDGE COURT,KS,0.19244,0.17229
285071,HERITAGE ESTATES,NE,0.18937,0.17231
555777,BISHOP CARE CENTER,CA,0.19767,0.17232
175452,ORCHARD GARDENS,KS,0.17502,0.17234
235094,SAMARITAS SENIOR LIVING CADILLAC,MI,0.19366,0.17235
555533,DRIFTWOOD HEALTHCARE CENTER - HAYWARD,CA,0.2095,0.17236
395001,PASSAVANT RETIREMENT AND HEALT,PA,0.19118,0.17236
115663,REGENCY PARK HEALTH AND REHABILITATION,GA,0.20194,0.17239
215148,AUTUMN LAKE HEALTHCARE AT WAUGH CHAPEL,MD,0.18545,0.1724
465104,OREM REHABILITATION AND NURSING CENTER,UT,0.17884,0.17241
515176,HAMPSHIRE CENTER,WV,0.1972,0.17243
505123,BRIDGEVIEW CARE,WA,0.17905,0.17244
245224,AUGUSTANA CARE HASTINGS HEALTH AND REHABILITATION,MN,0.17717,0.17246
145243,ACCOLADE HEALTHCARE DANVILLE,IL,0.18333,0.17249
075362,EVERGREEN WOODS,CT,0.17556,0.17249
235432,GRAYLING NURSING & REHAB COMMUNITY,MI,0.16278,0.17251
345319,ELDERBERRY HEALTH CARE,NC,0.18711,0.17251
335720,ATRIUM CENTER FOR REHABILITATION AND NURSING,NY,0.20778,0.17254
555223,ST. JOHN'S HOSPITAL CAMARILLO D/P SNF,CA,0.16334,0.17254
345312,THE GREENS AT HENDERSONVILLE,NC,0.20488,0.17257
335815,SENECA HILL MANOR INC,NY,0.20722,0.17257
345264,STANLEY TOTAL LIVING CENTER,NC,0.17521,0.17257
056120,NORTH BAY POST ACUTE,CA,0.19464,0.17258
345326,WILLOWBROOKE COURT SC CTR AT MATTHEWS GLEN,NC,0.18607,0.17259
155349,SAINT ANNE HOME,IN,0.19546,0.17262
145819,WARREN BARR BUFFALO GROVE,IL,0.19454,0.17263
155835,IGNITE MEDICAL RESORT CROWN POINT LLC,IN,0.20003,0.17263
675509,PARKLANE WEST HEALTHCARE CENTER,TX,0.19936,0.17263
225520,CAMBRIDGE REHABILITATION & NURSING CENTER,MA,0.19956,0.17263
345024,CLAPPS NURSING CENTER INC,NC,0.18262,0.17265
505315,MIRA VISTA CARE CENTER,WA,0.18488,0.17266
325113,CEDAR RIDGE INN,NM,0.19735,0.17267
135052,COEUR D ALENE HEALTH OF CASCADIA,ID,,0.17267
335422,RIVER RIDGE LIVING CENTER,NY,0.192,0.17267
505255,OTHELLO NURSING & REHAB,WA,0.19734,0.17268
555119,SAINT VINCENT HEALTHCARE,CA,0.20328,0.17268
495331,GRAYSON REHABILITATION  AND HEALTH CARE CENTER,VA,0.16512,0.17269
395262,GREENFIELD HEALTHCARE AND REHABILITATION CENTER,PA,0.18349,0.1727
345109,TRINITY PLACE,NC,0.18642,0.17271
475053,MAYO HEALTHCARE INC.,VT,0.19373,0.17272
425393,PRESBYTERIAN COMMUNITIES OF SOUTH CAROLINA- CLINTO,SC,0.20607,0.17274
155672,HAMILTON GROVE,IN,0.19923,0.17274
205074,SEASIDE REHAB & HEALTH CARE,ME,0.16852,0.17274
555865,HUNTINGTON HEALTHCARE CENTER,CA,0.20391,0.17278
095019,DEANWOOD REHABILITATION AND WELLNESS CENTER,DC,0.15937,0.1728
495336,AUGUSTA NURSING & REHAB CENTER,VA,0.22118,0.1728
555642,REDLANDS COMM HOSP D/P SNF,CA,0.17727,0.17282
185427,BAPTIST HEALTH HARDIN,KY,0.16967,0.17283
056279,SIERRA VIEW HOMES,CA,0.20434,0.17284
676255,FORT WORTH TRANSITIONAL CARE CENTER,TX,0.18177,0.17285
056167,CENTINELA SKILLED NURSING & WELLNESS CENTRE WEST,CA,0.2044,0.17285
175290,MEDICALODGES COFFEYVILLE ON MIDLAND,KS,0.20274,0.17286
335574,GREENE MEADOWS NURSING AND REHABILITATION CENTER,NY,0.21097,0.1729
525132,NORTH CENTRAL HEALTH CARE,WI,0.17282,0.17291
056399,LA CASA VIA TRANSITIONAL CARE CENTER,CA,0.19807,0.17291
245210,LAKE MINNETONKA SHORES,MN,0.17995,0.17292
455929,GRANBURY REHAB & NURSING,TX,0.17532,0.17292
555877,RIDGECREST REGIONAL TRANSITIONAL CARE AND REHABILI,CA,0.18323,0.17292
555639,THE MEADOWS OF NAPA VALLEY,CA,0.19135,0.17292
285165,"NORTH PLATTE CARE CENTER, LLC",NE,0.215,0.17293
235088,GRAND TRAVERSE PAVILIONS,MI,0.19069,0.17294
075416,CANDLEWOOD VALLEY HEALTH & REHABILITATION CENTER,CT,0.16262,0.17296
676270,BRENTWOOD PLACE FOUR,TX,,0.173
215128,"COURTLAND, LLC",MD,0.17277,0.17301
165006,IOWA JEWISH SENIOR LIFE CENTER,IA,0.20284,0.17302
