PROVIDER_ID,PROVIDER_NAME,STATE,TOTAL_EMPLOYEE_HOURS,TOTAL_CONTRACTOR_HOURS,PERM_TO_CONTRACT_RATIO
215069,ORCHARD HILL REHABILITATION AND HEALTHCARE CENTER,MD,416,8,52
155430,HICKORY CREEK AT ROCHESTER,IN,81.59,1.57,51.97
505344,CANTERBURY HOUSE,WA,310.25,6,51.71
225199,WORCESTER REHABILITATION & HEALTH CARE CENTER,MA,425.75,8.25,51.61
045391,THREE RIVERS HEALTH AND REHABILITATION CENTER,AR,386.52,7.5,51.54
235005,MAPLES BENZIE CO MEDICAL CARE,MI,334.5,6.5,51.46
055372,VALLEY VIEW POST ACUTE,CA,333.44,6.5,51.3
265351,LANSDOWNE VILLAGE,MO,410.3,8,51.29
045182,"COURTYARD REHABILITATION AND HEALTH CENTER, LLC",AR,307.25,6,51.21
335687,SALEM HILLS REHABILITATION AND NURSING CENTER,NY,345.5,6.75,51.19
185306,RIDGEWOOD TERRACE NURSING HOME,KY,332.67,6.5,51.18
495297,BOWLING GREEN HEALTH & REHABILITATION CENTER,VA,396.25,7.75,51.13
315246,ATLAS REHABILITATION & HEALTHCARE AT WEST DEPTFOR,NJ,492,9.63,51.09
495184,WOODHAVEN HALL AT WILLIAMSBURG LANDING,VA,246.25,4.83,50.98
145834,"AUSTIN OASIS, THE",IL,407,8,50.88
225690,BAYPOINTE REHAB CENTER,MA,381.5,7.5,50.87
335589,THE GRAND REHABILITATION AND NURSING AT ROME,NY,381,7.5,50.8
035174,PARK AVENUE HEALTH AND REHABILITATION CENTER,AZ,410.1,8.08,50.75
265405,LIFE CARE CENTER OF BROOKFIELD,MO,300.37,5.92,50.74
065189,PEAKS CARE CENTER THE,CO,210.53,4.17,50.49
675606,HARLINGEN NURSING AND REHABILITATION CENTER,TX,356.09,7.08,50.3
525232,CCC OF WEST GREEN BAY,WI,208,4.15,50.12
155546,BETHEL POINTE HEALTH AND REHAB,IN,388.25,7.75,50.1
395329,WILLIAM HOOD DUNWOODY CARE CTR,PA,400.5,8,50.06
335661,WELLSVILLE MANOR CARE CENTER,NY,400.25,8,50.03
555136,POWAY HEALTHCARE CENTER,CA,357.27,7.17,49.83
676175,PERMIAN RESIDENTIAL CARE CENTER,TX,273.17,5.5,49.67
105401,AYERS HEALTH AND REHABILITATION CENTER,FL,421.5,8.5,49.59
225379,LUTHERAN REHABILITATION AND SKILLED CARE CENTER,MA,446.34,9,49.59
315375,FOREST HILLS CENTER FOR REHABILITATION AND HEALING,NJ,357.96,7.22,49.58
675423,ASHFORD GARDENS,TX,421.47,8.5,49.58
225179,CASA DE RAMANA REHABILITATION CENTER,MA,396,8,49.5
465179,NEURORESTORATIVE,UT,494,10,49.4
335668,KIRKHAVEN,NY,393.26,8,49.16
145508,HIGHLAND HEALTH CARE CENTER,IL,343.82,7,49.12
315143,HOLLY MANOR CENTER,NJ,342.93,6.99,49.06
215351,LORIEN MAYS CHAPEL,MD,349,7.15,48.81
155455,WESLEYAN HEALTH CARE CENTER,IN,389.5,8,48.69
385151,ROSE HAVEN NURSING CENTER,OR,335.57,6.9,48.63
395780,FAIR ACRES GERIATRIC CENTER,PA,1704.55,35.28,48.31
185146,FOUNTAIN CIRCLE CARE & REHABILITATION CENTER,KY,469.32,9.72,48.28
015392,CYPRESS COVE CARE CENTER,AL,265.47,5.5,48.27
365333,BOWLING GREEN MANOR,OH,361.45,7.5,48.19
366229,PARKSIDE VILLA,OH,490.75,10.2,48.11
075017,MONTOWESE CENTER FOR HEALTH & REHABILITATION,CT,372.25,7.75,48.03
115412,HARBORVIEW TIFTON,GA,329.75,6.87,48
315202,LOPATCONG CENTER,NJ,417.33,8.7,47.97
075390,BEACON BROOK CENTER FOR HEALTH & REHABILITATION,CT,371.25,7.75,47.9
056078,ALTA VIEW POST ACUTE,CA,359.1,7.5,47.88
045373,"BRADFORD HOUSE NURSING AND REHAB, LLC",AR,358.25,7.5,47.77
075316,"GLASTONBURY HEALTH CARE CENTER, INC",CT,358,7.5,47.73
505441,NORTH CENTRAL CARE CENTER,WA,285.94,6,47.66
395483,MARKLEY REHABILITATION AND HEALTHCARE CENTER,PA,381,8,47.63
165580,URBANDALE HEALTH CARE CENTER,IA,297.5,6.25,47.6
245148,THE ESTATES AT ST LOUIS PARK LLC,MN,422,8.9,47.42
335468,BEECHWOOD HOMES,NY,894.12,18.9,47.31
395720,"HOMESTEAD VILLAGE, INC",PA,236.25,5,47.25
315417,REFORMED CHURCH HOME,NJ,354.29,7.5,47.24
505324,LIFE CARE CENTER OF PUYALLUP,WA,342.38,7.25,47.22
365798,COURTYARD AT SEASONS,OH,187.23,3.97,47.16
14E888,SHARON HEALTH CARE WILLOWS,IL,346.79,7.37,47.05
305060,BEDFORD HILLS CENTER,NH,486.35,10.35,46.99
505004,AVAMERE REHABILITATION OF ISSAQUAH,WA,352.25,7.5,46.97
265369,CRYSTAL OAKS,MO,551.8,11.75,46.96
145669,ELEVATE CARE WAUKEGAN,IL,610.25,13.03,46.83
195483,CENTER POINT HEALTH CARE AND REHAB,LA,373.6,8,46.7
045290,"DARDANELLE NURSING AND REHABILITATION CENTER,INC",AR,349.75,7.5,46.63
195532,TOWN AND COUNTRY HEALTH & REHAB,LA,326.26,7,46.61
145982,"CITADEL OF NORTHBROOK, THE",IL,372.75,8,46.59
525632,WATER'S EDGE,WI,139.75,3,46.58
056084,ASTORIA NURSING AND REHAB CENTER,CA,697,15,46.47
495244,AUTUMN CARE OF MADISON,VA,278.5,6,46.42
055854,SANTA ROSA POST ACUTE,CA,362.99,7.83,46.36
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,NY,903.75,19.5,46.35
315141,ABINGDON CARE & REHABILITATION CENTER,NJ,370.13,8,46.27
425293,EDGEFIELD POST-ACUTE,SC,370.07,8,46.26
315142,LLANFAIR HOUSE CARE & REHABILITATION CENTER,NJ,300.36,6.5,46.21
195601,HIGH HOPE CARE CENTER,LA,277.2,6,46.2
225266,ELIZABETH SETON,MA,346.42,7.5,46.19
056151,"GREENFIELD CARE CENTER OF FULLERTON, LLC",CA,369.21,8,46.15
265475,"MARANATHA VILLAGE, INC",MO,378.2,8.2,46.12
395241,HILLTOP HEALTHCARE AND REHABILITATION CENTER,PA,345.51,7.5,46.07
525681,NAZARETH HEALTH AND REHAB CENTER,WI,322.5,7,46.07
115422,ROSWELL NURSING & REHAB CENTER,GA,665.5,14.5,45.9
146042,"H & J VONDERLIETH LVG CTR, THE",IL,183.5,4,45.88
396114,TWIN PINES HEALTH CARE CENTER,PA,354.25,7.73,45.83
555870,BELLA VISTA HEALTH CENTER,CA,366.21,8,45.78
425407,THE LODGE AT WELLMORE- TEGA CAY,SC,281.75,6.17,45.66
015129,ATMORE NURSING CENTER,AL,296.5,6.5,45.62
395010,NESHAMINY MANOR HOME,PA,1115.83,24.5,45.54
676367,BELTERRA HEALTH & REHAB,TX,341.46,7.5,45.53
075201,WEST HAVEN CENTER FOR NURSING & REHABILITATION,CT,238.75,5.25,45.48
105926,WESTMINSTER SUNCOAST,FL,376,8.3,45.3
105250,SUNRISE POINT HEALTH AND REHABILITATION CENTER,FL,317.07,7,45.3
345280,AUTUMN CARE OF RAEFORD,NC,361.75,8,45.22
155357,RAWLINS HOUSE HEALTH & LIVING COMMUNITY,IN,338.98,7.5,45.2
056313,"PACIFIC VILLA, INC",CA,341.94,7.57,45.17
345340,THE GREENS AT MAPLE LEAF,NC,338.25,7.5,45.1
385155,FOREST GROVE POST ACUTE,OR,382.93,8.5,45.05
325064,SKIES HEALTHCARE & REHABILITATION CENTER,NM,270.42,6.01,45
105539,HEALTHCARE AND REHAB OF SANFORD,FL,337.5,7.5,45
225480,MISSION CARE AT HOLYOKE,MA,449.25,10,44.93
115515,ROSS MEMORIAL HEALTH CARE CTR,GA,358.98,8,44.87
105638,PARKLANDS CARE CENTER AND REHAB,FL,368.96,8.25,44.72
155831,BRIARCLIFF HEALTH & REHABILITATION CENTER,IN,357.5,8,44.69
335473,ROCHESTER COMMUNITY NURSING AND REHABILITATION CTR,NY,256,5.75,44.52
155685,BRICKYARD HEALTHCARE - ELKHART CARE CENTER,IN,355.66,8,44.46
195507,HERITAGE MANOR OF VILLE PLATTE,LA,421.91,9.5,44.41
395360,GERMANTOWN HOME,PA,665.7,15,44.38
335406,WAYNE COUNTY NURSING HOME,NY,510,11.5,44.35
165273,VIA OF DES MOINES,IA,221.69,5,44.34
056399,LA CASA VIA TRANSITIONAL CARE CENTER,CA,337.61,7.62,44.31
065245,COLUMBINE WEST HEALTH & REHAB FACILITY,CO,332.25,7.5,44.3
335419,ST CATHERINE LABOURE HEALTH CARE CENTER,NY,331.96,7.5,44.26
335818,HUNTINGTON HILLS CTR FOR HEALTH AND REHABILITATION,NY,1058.5,24,44.1
055183,HERITAGE GARDENS HEALTH CARE CENTER,CA,403.54,9.17,44.01
075382,WOODLAKE AT TOLLAND REHABILITATION & NURSING CENTE,CT,329.75,7.5,43.97
155154,SPRING MILL MEADOWS,IN,366.06,8.33,43.94
105283,LAKELAND HILLS CENTER,FL,329,7.5,43.87
555071,SUNNYVIEW CARE CENTER,CA,350.31,8,43.79
056053,HAVEN POST ACUTE,CA,350.27,8,43.78
365629,DIXON HEALTHCARE CENTER,OH,235.5,5.38,43.77
676259,SHINNERY OAKS COMMUNITY,TX,251.26,5.75,43.7
295095,SANDSTONE SPRING VALLEY,NV,655.1,15,43.67
676317,THE HARRISON AT HERITAGE,TX,369.74,8.5,43.5
155565,HICKORY CREEK AT SUNSET,IN,150.94,3.48,43.37
195361,BATON ROUGE HEALTH CARE CENTER,LA,368.61,8.5,43.37
395560,MASONIC VILLAGE AT ELIZABETHTOWN,PA,1472.15,34.08,43.2
445464,HILLVIEW HEALTH CENTER,TN,298.83,6.93,43.12
265849,MCKNIGHT PLACE EXTENDED CARE,MO,323.17,7.5,43.09
335130,THE GRAND REHABILITATION AND NURSING AT QUEENS,NY,559.75,13,43.06
145878,ST PATRICK'S RESIDENCE,IL,687.58,16,42.97
215095,MONTCARE AT BETHESDA,MD,343.5,8,42.94
335669,DEGRAFF MEMORIAL HOSPITAL-SKILLED NURSING FACILITY,NY,322,7.5,42.93
375375,CLAREMORE SKILLED NURSING AND THERAPY,OK,256.27,6,42.71
555316,COPPER RIDGE CARE CENTER,CA,515.11,12.08,42.64
175539,VIA CHRISTI VILLAGE RIDGE,KS,255.7,6,42.62
045340,RUSSELLVILLE NURSING AND REHABILITATION CENTER,AR,319.5,7.5,42.6
365950,ARLINGTON COURT NURSING & REHABILITATION CENTER,OH,282.75,6.64,42.58
555261,ACC CARE CENTER,CA,343.48,8.08,42.51
365321,OAKS OF WEST KETTERING THE,OH,250,5.89,42.44
385044,MENLO PARK POST ACUTE,OR,237.34,5.6,42.38
505416,FOSS HOME & VILLAGE,WA,683.5,16.13,42.37
366078,"LAURELS OF MASSILLON, THE",OH,486.36,11.5,42.29
115275,"A.G. RHODES HOME, INC, THE",GA,590.73,13.99,42.23
305052,"RIDGEWOOD CENTER, GENESIS HEALTHCARE",NH,341.4,8.11,42.1
335322,MAPLE CITY REHABILITATION AND NURSING CENTER,NY,346.64,8.25,42.02
175404,BUHLER SUNSHINE HOME,KS,251.78,6,41.96
365088,ENGLEWOOD HEALTH AND REHAB,OH,293.25,7,41.89
675820,THE LENNWOOD NURSING AND REHABILITATION,TX,219,5.23,41.87
045289,"LONOKE HEALTH AND REHAB CENTER, LLC",AR,314,7.5,41.87
315483,PLAZA HEALTHCARE & REHABILITATION CENTER,NJ,295.85,7.07,41.85
235508,THE MANOR OF FARMINGTON HILLS,MI,438.99,10.5,41.81
165165,NORTHCREST SPECIALTY CARE,IA,312.59,7.5,41.68
115498,"PRESBYTERIAN HOME, QUITMAN, IN",GA,593.25,14.25,41.63
115596,TUCKER OPERATING COMPANY LLC,GA,438,10.52,41.63
095038,FOREST HILLS OF DC,DC,208,5,41.6
075359,FRESH RIVER HEALTHCARE,CT,312,7.5,41.6
26A292,JEANNE JUGAN CENTER,MO,207.8,5,41.56
225486,PRESENTATION REHAB AND SKILLED CARE CENTER,MA,421.75,10.15,41.55
075442,60 WEST,CT,330.25,7.95,41.54
315346,N J VETERANS MEM HOME PARAMUS,NJ,974.75,23.5,41.48
225267,GARDEN PLACE HEALTHCARE,MA,393.9,9.5,41.46
365030,CONCORD CARE CENTER OF TOLEDO,OH,248.5,6,41.42
555792,SUNNYVALE POST-ACUTE CENTER,CA,414.07,10,41.41
335083,BERKSHIRE NURSING & REHABILITATION CENTER,NY,609.75,14.75,41.34
315234,ARBOR RIDGE REHABILITATION AND HEALTHCARE CENTER,NJ,330.2,8,41.28
075355,STONE BRIDGE CENTER FOR HEALTH & REHABILITATION,CT,340,8.25,41.21
365625,ALTERCARE OF BUCYRUS CENTER FO,OH,226.5,5.5,41.18
525335,SHAWANO HEALTH SERVICES,WI,148.78,3.62,41.1
335508,SKY VIEW REHABILITATION & HEALTH CARE CENTER L L C,NY,544.25,13.25,41.08
185168,SIGNATURE HEALTHCARE OF MONROE COUNTY REHAB & WELL,KY,266.56,6.5,41.01
125064,CLARENCE TC CHING VILLAS AT ST FRANCIS,HI,716.78,17.5,40.96
245492,THE VILLAS AT RICHFIELD,MN,314.5,7.7,40.84
185329,MORGANFIELD NURSING AND REHABILITATION CENTER,KY,183,4.5,40.67
145751,PA PETERSON AT THE CITADEL,IL,374.75,9.23,40.6
525497,THE PINES POST ACUTE AND MEMORY CARE,WI,171.89,4.25,40.44
265880,IGNITE MEDICAL RESORT BLUE SPRINGS,MO,285.89,7.08,40.38
395985,MIDTOWN OAKS HEALTH & REHAB CENTER,PA,322.75,8,40.34
155181,CARMEL HEALTH & LIVING COMMUNITY,IN,473.75,11.75,40.32
075250,PARKVILLE CARE CENTER,CT,516.75,12.82,40.31
345173,EMERALD HEALTH & REHAB CENTER,NC,322,8,40.25
056436,MEDICAL CENTER CONVALESCENT HOSPITAL,CA,347.23,8.63,40.24
215060,"REGENCY CARE OF SILVER SPRING, LLC",MD,281.59,7,40.23
145482,SHERIDAN VILLAGE NRSG & RHB,IL,304.49,7.59,40.12
505341,BRIDGE CREST POST ACUTE,WA,307.95,7.68,40.1
105530,VISTA MANOR,FL,370.75,9.25,40.08
056019,GARDENA CONVALESCENT CENTER,CA,268.49,6.7,40.07
195537,THE GUEST HOUSE CARE CENTER,LA,290.21,7.25,40.03
225437,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,MA,480.25,12,40.02
375173,"SEQUOYAH MANOR, LLC",OK,305.23,7.65,39.9
135131,IDAHO STATE VETERANS HOME - BOISE,ID,239.3,6,39.88
395566,HIGHLAND MANOR REHABILITATION AND NURSING CENTER,PA,378.5,9.5,39.84
555120,VINEYARD POST ACUTE,CA,372.98,9.37,39.81
056377,THE REHABILITATION CENTER ON PICO,CA,318.26,8,39.78
555684,LEGACY POST ACUTE CARE,CA,317.3,8,39.66
675503,BEACON HILL,TX,336.72,8.5,39.61
465137,RED CLIFFS HEALTH AND REHAB,UT,295.8,7.5,39.44
215335,LORIEN HEALTH SYSTEMS MT AIRY,MD,317,8.05,39.38
105038,BEACHSIDE CENTER FOR REHABILITATION AND NURSING,FL,570.25,14.5,39.33
045183,"SALEM PLACE NURSING AND REHABILITATION CENTER, INC",AR,324.5,8.25,39.33
555255,EAST LOS ANGELES DOCTORS HOSP,CA,197.88,5.04,39.26
265872,"IGNITE MEDICAL RESORT KANSAS CITY, LLC",MO,313.5,8,39.19
365940,AUTUMN AEGIS NURSING HOME,OH,294.96,7.53,39.17
215013,ST. MARY'S NURSING CENTER INC,MD,352,9,39.11
395480,MAHONING VALLEY NURSING AND RE,PA,292.75,7.5,39.03
215160,ELLICOTT CITY HEALTHCARE CENTER,MD,578.75,14.83,39.03
235226,MEDILODGE OF GRAND BLANC,MI,585.65,15.02,38.99
045339,ATKINS NURSING AND REHABILITATION CENTER,AR,292.25,7.5,38.97
335503,HOLLISWOOD CTR FOR REHABILITATION AND HEALTHCARE,NY,1070,27.5,38.91
555237,SAN GABRIEL VALLEY MEDICAL CTR D/P SNF,CA,311.25,8,38.91
425119,THE PALMS AT FLORENCE,SC,709.75,18.25,38.89
245631,MN VETERANS HOME - LUVERNE,MN,310.75,8,38.84
045334,THE BLOSSOMS AT NEWPORT REHAB & NURSING CENTER,AR,290.75,7.5,38.77
105671,AVANTE AT MELBOURNE INC,FL,310.1,8,38.76
225543,LIFE CARE CENTER OF WILBRAHAM,MA,423.04,10.96,38.6
265837,HEISINGER BLUFFS HEALTHCARE WESTERN CAMPUS,MO,287.41,7.45,38.58
165514,RAMSEY VILLAGE,IA,215.49,5.6,38.48
395690,SPRINGFIELD REHABILITATION AND HEALTHCARE  CENTER,PA,307.5,8,38.44
335154,WATERVIEW NURSING CARE CENTER,NY,528.36,13.75,38.43
185152,SOMERWOODS NURSING AND REHABILITATION CENTER,KY,422.75,11,38.43
105202,APOLLO HEALTHCARE & REHABILITATION CENTER,FL,288.11,7.5,38.41
175305,LAWRENCE PRESBYTERIAN MANOR,KS,213.95,5.57,38.41
315017,BERGEN NEW BRIDGE MEDICAL CENTER,NJ,1209.03,31.5,38.38
055977,KENNEDY CARE CENTER,CA,316.49,8.25,38.36
225222,ADVINIACARE NEWTON WELLESLEY,MA,310.5,8.1,38.33
675111,HERITAGE GARDENS REHABILITATION AND HEALTHCARE,TX,229.78,6,38.3
165268,REHABILITATION CENTER OF DES MOINES,IA,248.57,6.5,38.24
396130,WHITESTONE CARE CENTER,PA,305.75,8,38.22
366297,LIMA CONVALESCENT HOME,OH,324.37,8.5,38.16
265402,RANCHO REHAB AND HEALTHCARE CENTER,MO,278.13,7.3,38.1
225282,LIFE CARE CENTER OF THE SOUTH SHORE,MA,250.6,6.58,38.09
365907,FRANCISCAN CARE CTR SYLVANIA,OH,269.84,7.09,38.06
065419,"CENTER AT LOWRY, LLC",CO,421.1,11.09,37.97
676314,CAPSTONE HEALTHCARE ESTATES ON OREM,TX,455.63,12,37.97
055350,CULVER WEST HEALTH CENTER,CA,284.33,7.5,37.91
195491,CHATEAU D'VILLE REHAB AND RETIREMENT,LA,282.6,7.5,37.68
225335,REGALCARE AT GREENFIELD,MA,300.5,8,37.56
505318,LIFE CARE CENTER OF SKAGIT VALLEY,WA,314.66,8.38,37.55
445071,CLAIBORNE HEALTH AND REHABILITATION CENTER,TN,299.5,8,37.44
045216,TWIN RIVERS REHABILITATION AND HEALTHCARE CENTER,AR,280.71,7.5,37.43
195596,MARY GOSS NURSING HOME,LA,93.5,2.5,37.4
235491,THE ORCHARDS AT ROSEVILLE,MI,280.35,7.5,37.38
365750,ALTERCARE SOMERSET INC.,OH,186.85,5,37.37
185471,PAUL E PATTON EASTERN KY VETERANS CENTER,KY,448.25,12,37.35
675365,PASADENA POST ACUTE,TX,295.49,7.93,37.26
265470,HOUSTON HOUSE,MO,297.5,8,37.19
335330,CORNING CENTER FOR REHABILITATION AND HEALTHCARE,NY,436.75,11.75,37.17
145347,GILMAN HEALTHCARE CENTER,IL,154.75,4.17,37.11
676240,CIBOLO CREEK,TX,296.5,8,37.06
145950,GENERATIONS AT ROCK ISLAND,IL,314.75,8.5,37.03
375417,WESTHAVEN NURSING HOME,OK,295.75,8,36.97
495370,"BRIDGEWATER HOME , INC.",VA,590.38,15.98,36.94
455748,ASHFORD HALL,TX,461.54,12.51,36.89
335365,NYACK RIDGE REHABILITATION AND NURSING CENTER,NY,571.5,15.5,36.87
245210,LAKE MINNETONKA SHORES,MN,221,6,36.83
365567,SLOVENE HOME FOR THE AGED,OH,313,8.5,36.82
315327,FOUNTAINVIEW CARE CENTER,NJ,326.56,8.87,36.82
065331,LARCHWOOD INNS,CO,441.6,12,36.8
225270,CARE ONE AT ESSEX PARK,MA,514.5,14,36.75
375524,BEADLES NURSING HOME,OK,219.75,6,36.63
335004,AUBURN REHABILITATION & NURSING CENTER,NY,274.5,7.5,36.6
365883,ST AUGUSTINE MANOR,OH,905.25,24.75,36.58
445366,W D BILL MANNING TENNESSEE STATE VETERANS HOME,TN,575,15.75,36.51
146132,SOUTH SUBURBAN REHAB CENTER,IL,419.55,11.5,36.48
075001,ST JOSEPH'S CENTER,CT,600.8,16.5,36.41
045256,SHERIDAN HEALTHCARE AND REHABILITATION CENTER,AR,272.93,7.5,36.39
225387,ALDEN COURT NURSING CARE & REHABILITATION CENTER,MA,509.25,14,36.38
285204,COLONIAL HAVEN,NE,109.11,3,36.37
015214,MADISON MANOR NURSING HOME,AL,254.5,7,36.36
415104,ROBERTS HEALTH CENTRE INC,RI,272.5,7.5,36.33
676460,"IGNITE MEDICAL RESORT WEBSTER, LLC",TX,300.01,8.27,36.28
495234,CYPRESS POINTE REHABILITATION AND NURSING,VA,261.43,7.22,36.21
676207,THE COLONNADES AT REFLECTION BAY,TX,615.47,17,36.2
055858,RANCHO SECO CARE CENTER,CA,377.03,10.45,36.08
455952,CLEVELAND HEALTH CARE CENTER,TX,261.5,7.25,36.07
335663,"SAFIRE REHABILITATION OF SOUTHTOWN, L L C",NY,262.3,7.28,36.03
675999,ST JAMES HOUSE OF BAYTOWN,TX,327.56,9.1,36
555515,PARK VISTA AT MORNINGSIDE,CA,269.83,7.5,35.98
315157,MORRISTOWN POST ACUTE REHAB AND NURSING CENTER,NJ,812,22.61,35.91
155656,CANTERBURY NURSING AND REHABILITATION CENTER,IN,276.38,7.7,35.89
555341,CANYON CREEK POST-ACUTE,CA,259.03,7.22,35.88
445415,"NHC HEALTHCARE, FARRAGUT",TN,430.5,12,35.88
335647,"WILLIAMSVILLE SUBURBAN, L L C",NY,545.86,15.25,35.79
05A357,DEPT OF STATE HOSPITALS - NAPA D/P SNF,CA,232.5,6.5,35.77
555796,MISSION CARE CENTER,CA,214.57,6,35.76
676156,PRESTONWOOD REHABILITATION & NURSING CENTER INC,TX,303.5,8.5,35.71
195525,"WESTWOOD MANOR NURSING HOME, INC",LA,285.64,8,35.71
345044,SAINT JOSEPH OF THE PINES HEALTH CENTER,NC,310.45,8.7,35.68
335739,LUXOR NURSING AND REHABILITATION AT MILLS POND,NY,863.75,24.25,35.62
525064,LINDENGROVE NEW BERLIN,WI,284.97,8,35.62
285292,LITZENBERG MEMORIAL COUNTY HOSPITAL,NE,106.76,3,35.59
335281,ABSOLUT CTR FOR NURSING & REHAB AURORA PARK L L C,NY,667.53,18.76,35.58
235176,REGENCY AT FREMONT,MI,266.79,7.5,35.57
195328,NEW IBERIA MANOR NORTH,LA,222.14,6.25,35.54
335225,OAK HILL REHABILITATION AND NURSING CARE CENTER,NY,239.5,6.75,35.48
195392,LEGACY NURSING AND REHABILITATION OF WINNSBORO,LA,298.39,8.42,35.44
525266,OAK PARK NURSING AND REHAB CTR,WI,283.4,8,35.43
495105,LYNCHBURG HEALTH & REHABILITATION CENTER,VA,477.75,13.5,35.39
175497,RIVERVIEW ESTATES,KS,144.87,4.1,35.33
115341,RIDGEWOOD MANOR HEALTH AND REHABILITATION,GA,270.26,7.65,35.33
365539,WARREN NURSING & REHAB,OH,256,7.25,35.31
345003,SILAS CREEK REHABILITATION CENTER,NC,282.5,8,35.31
195644,CALCASIEU COMMUNITY CARE CENTER,LA,441.11,12.5,35.29
335797,THE OSBORN,NY,264.5,7.5,35.27
365890,ALTERCARE COSHOCTON INC.,OH,211.5,6,35.25
555045,THE HILLS HEALTHCARE CENTER,CA,281.92,8,35.24
225236,CARE ONE AT HOLYOKE,MA,546.25,15.5,35.24
395891,LAUREL VIEW VILLAGE,PA,264,7.5,35.2
105630,VICAR'S LANDING NURSING HOME,FL,140.75,4,35.19
366116,SPRINGFIELD MASONIC COMMUNITY,OH,334.25,9.5,35.18
195555,SABINE RETIREMENT AND REHAB CENTER,LA,281.33,8,35.17
425326,HALLMARK HEALTHCARE CENTER,SC,256.08,7.3,35.08
315252,COMPLETE CARE AT BAYSHORE LLC,NJ,489.75,13.99,35.01
395708,"GARDENS FOR MEMORY CARE AT EASTON, THE",PA,297.5,8.5,35
415064,PAWTUCKET FALLS HEALTHCARE CENTER,RI,384.5,11,34.95
555432,SOLHEIM SENIOR COMMUNITY,CA,261.57,7.5,34.88
335558,BENSONHURST CENTER FOR REHAB AND HEALTHCARE,NY,740.06,21.25,34.83
315282,EXCEL CARE AT MANALAPAN,NJ,261.2,7.5,34.83
145680,CELEBRATE SR LIVING OF MOLINE,IL,278.25,8,34.78
366376,OTTERBEIN MIDDLETOWN,OH,235.26,6.78,34.7
235014,THE ORCHARDS AT REDFORD,MI,277.22,8,34.65
055157,VIRGIL REHABILITATION & SKILLED NURSING CENTER,CA,277.21,8,34.65
395134,INGLIS HOUSE,PA,935.35,27,34.64
305062,ALPINE HEALTHCARE CENTER,NH,256.1,7.4,34.61
195297,PONTCHARTRAIN HEALTH CARE CENTER,LA,389.36,11.25,34.61
375190,EASTGATE VILLAGE CARE & REHAB CENTER,OK,276.72,8,34.59
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,NY,1796,52,34.54
056435,HYDE PARK HEALTHCARE CENTER,CA,279.08,8.08,34.54
315061,SOUTH JERSEY EXTENDED CARE,NJ,289.1,8.39,34.46
555652,WILLOW CREEK HEALTHCARE CENTER,CA,551.34,16,34.46
505474,MARTHA AND MARY HEALTH SERVICE,WA,529.04,15.36,34.44
225016,KNOLLWOOD NURSING CENTER,MA,318.5,9.25,34.43
535050,MORNING STAR CARE CENTER,WY,206.37,6,34.4
155720,CATHEDRAL HEALTH CARE CENTER,IN,189,5.5,34.36
045437,NIGHTINGALE AT STONEGATE,AR,199.16,5.82,34.22
315383,CHESHIRE HOME,NJ,256.25,7.5,34.17
145678,BELLA TERRA SCHAUMBURG,IL,597.25,17.5,34.13
676382,FALCON RIDGE REHABILITATION,TX,290.06,8.5,34.12
035302,DIAMONDBACK HEALTHCARE CENTER,AZ,325.55,9.57,34.02
555456,ANTELOPE VALLEY CARE CENTER,CA,681.52,20.07,33.96
525659,GRANDE PRAIRIE CARE AND REHAB CTR LLC,WI,314,9.25,33.95
365129,EASTBROOK HEALTHCARE CENTER,OH,339.44,10,33.94
035135,MONTECITO POST ACUTE CARE AND REHABILITATION,AZ,678.45,20.03,33.87
375119,HERITAGE AT BRANDON PLACE HEALTH & REHABILITATION,OK,270.59,8,33.82
495199,GREENSVILLE HEALTH AND REHABILITATION CENTER,VA,169,5,33.8
145907,ALDEN ESTATES OF EVANSTON,IL,236.5,7,33.79
335759,NORWICH REHABILITATION & NURSING CENTER,NY,270.15,8,33.77
225469,LAUREL RIDGE REHAB AND SKILLED CARE CENTER,MA,364.32,10.8,33.73
106134,LAKES OF CLERMONT HEALTH AND REHABILITATION CENTER,FL,269.5,8,33.69
335747,"ROCKVILLE SKILLED NURSING & REHAB CENTER, L L C",NY,244.12,7.25,33.67
135090,SHAW MOUNTAIN OF CASCADIA,ID,387.16,11.5,33.67
365114,HERITAGE MANOR  JEWISH HM FOR,OH,269.11,8,33.64
365973,BIRCHAVEN RETIREMENT VILLAGE,OH,571.5,17,33.62
495186,MAIMONIDES HEALTH CENTER OF VIRGINIA BEACH,VA,448.2,13.35,33.57
395387,FULTON COUNTY MEDICAL CENTER,PA,209.5,6.25,33.52
105532,ARCADIA HEALTH AND REHABILITATION CENTER,FL,510.5,15.25,33.48
05A277,INSPIRE BEHAVIORAL HEALTH,CA,286.8,8.58,33.43
676373,PARK MANOR BEE CAVE,TX,256.87,7.7,33.36
165614,ROSE HAVEN NURSING HOME,IA,166.71,5,33.34
555911,GLENDALE ADVENTIST MEDICAL CENTER DP/SNF,CA,248.71,7.46,33.34
455676,COMMUNITY CARE CENTER OF HONDO,TX,174.75,5.25,33.29
525342,GREEN BAY HEALTH SERVICES,WI,258,7.75,33.29
