PROVIDER_ID,PROVIDER_NAME,STATE,MONTH_START_DATE,QUARTER_LABEL,DAYS_IN_MONTH,DAYS_IN_QUARTER,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
015157,HALEYVILLE HEALTH CARE CENTER,AL,2024-06-01,2024 Q2,30,91,1638,97,56.29
015158,DIVERSICARE OF MARION,AL,2024-04-01,2024 Q2,30,91,1910,71,89.67
015158,DIVERSICARE OF MARION,AL,2024-05-01,2024 Q2,31,91,2044,71,92.87
015158,DIVERSICARE OF MARION,AL,2024-06-01,2024 Q2,30,91,1964,71,92.21
015159,DIVERSICARE OF ONEONTA,AL,2024-04-01,2024 Q2,30,91,3268,120,90.78
015159,DIVERSICARE OF ONEONTA,AL,2024-05-01,2024 Q2,31,91,3225,120,86.69
015159,DIVERSICARE OF ONEONTA,AL,2024-06-01,2024 Q2,30,91,3375,120,93.75
015160,SYLACAUGA HEALTH AND REHAB SERVICES,AL,2024-04-01,2024 Q2,30,91,3876,149,86.71
015160,SYLACAUGA HEALTH AND REHAB SERVICES,AL,2024-05-01,2024 Q2,31,91,3964,149,85.82
015160,SYLACAUGA HEALTH AND REHAB SERVICES,AL,2024-06-01,2024 Q2,30,91,3874,149,86.67
015162,"TALLADEGA HEALTHCARE CENTER, INC",AL,2024-04-01,2024 Q2,30,91,6632,234,94.47
015162,"TALLADEGA HEALTHCARE CENTER, INC",AL,2024-05-01,2024 Q2,31,91,6777,234,93.42
015162,"TALLADEGA HEALTHCARE CENTER, INC",AL,2024-06-01,2024 Q2,30,91,6849,234,97.56
015163,ALBERTVILLE NURSING HOME,AL,2024-04-01,2024 Q2,30,91,4699,159,98.51
015163,ALBERTVILLE NURSING HOME,AL,2024-05-01,2024 Q2,31,91,4807,159,97.52
015163,ALBERTVILLE NURSING HOME,AL,2024-06-01,2024 Q2,30,91,4652,159,97.53
015164,CHOCTAW HEALTH AND REHAB,AL,2024-04-01,2024 Q2,30,91,2107,120,58.53
015164,CHOCTAW HEALTH AND REHAB,AL,2024-05-01,2024 Q2,31,91,2231,120,59.97
015164,CHOCTAW HEALTH AND REHAB,AL,2024-06-01,2024 Q2,30,91,2084,120,57.89
015166,DADEVILLE HEALTHCARE CENTER,AL,2024-04-01,2024 Q2,30,91,2893,144,66.97
015166,DADEVILLE HEALTHCARE CENTER,AL,2024-05-01,2024 Q2,31,91,3019,144,67.63
015166,DADEVILLE HEALTHCARE CENTER,AL,2024-06-01,2024 Q2,30,91,2940,144,68.06
015167,MARION REGIONAL NURSING HOME,AL,2024-04-01,2024 Q2,30,91,1829,79,77.17
015167,MARION REGIONAL NURSING HOME,AL,2024-05-01,2024 Q2,31,91,1915,79,78.20
015167,MARION REGIONAL NURSING HOME,AL,2024-06-01,2024 Q2,30,91,1834,79,77.38
015168,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,2024-04-01,2024 Q2,30,91,1277,75,56.76
015168,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,2024-05-01,2024 Q2,31,91,1305,75,56.13
015168,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,2024-06-01,2024 Q2,30,91,1295,75,57.56
015169,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,2024-04-01,2024 Q2,30,91,3660,147,82.99
015169,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,2024-05-01,2024 Q2,31,91,4017,147,88.15
015169,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,2024-06-01,2024 Q2,30,91,4120,147,93.42
015171,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,2024-04-01,2024 Q2,30,91,2872,123,77.83
015171,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,2024-05-01,2024 Q2,31,91,2976,123,78.05
015171,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,2024-06-01,2024 Q2,30,91,2927,123,79.32
015174,COOSA VALLEY HEALTH AND REHAB,AL,2024-04-01,2024 Q2,30,91,2248,124,60.43
015174,COOSA VALLEY HEALTH AND REHAB,AL,2024-05-01,2024 Q2,31,91,2294,124,59.68
015174,COOSA VALLEY HEALTH AND REHAB,AL,2024-06-01,2024 Q2,30,91,2261,124,60.78
015175,WESLEY PLACE ON HONEYSUCKLE,AL,2024-04-01,2024 Q2,30,91,4767,166,95.72
015175,WESLEY PLACE ON HONEYSUCKLE,AL,2024-05-01,2024 Q2,31,91,4877,166,94.77
015175,WESLEY PLACE ON HONEYSUCKLE,AL,2024-06-01,2024 Q2,30,91,4669,166,93.76
015176,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,4101,143,95.59
015176,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,4234,143,95.51
015176,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,4072,143,94.92
015177,WOODHAVEN MANOR NURSING HOME,AL,2024-04-01,2024 Q2,30,91,2147,75,95.42
015177,WOODHAVEN MANOR NURSING HOME,AL,2024-05-01,2024 Q2,31,91,2194,75,94.37
015177,WOODHAVEN MANOR NURSING HOME,AL,2024-06-01,2024 Q2,30,91,2077,75,92.31
015178,GREENE COUNTY NURSING HOME,AL,2024-04-01,2024 Q2,30,91,1252,72,57.96
015178,GREENE COUNTY NURSING HOME,AL,2024-05-01,2024 Q2,31,91,1167,72,52.28
015178,GREENE COUNTY NURSING HOME,AL,2024-06-01,2024 Q2,30,91,1150,72,53.24
015179,PARKWOOD HEALTH CARE FACILITY,AL,2024-04-01,2024 Q2,30,91,2174,74,97.93
015179,PARKWOOD HEALTH CARE FACILITY,AL,2024-05-01,2024 Q2,31,91,2213,74,96.47
015179,PARKWOOD HEALTH CARE FACILITY,AL,2024-06-01,2024 Q2,30,91,2131,74,95.99
015180,GADSDEN HEALTH AND REHAB CENTER,AL,2024-04-01,2024 Q2,30,91,3664,168,72.70
015180,GADSDEN HEALTH AND REHAB CENTER,AL,2024-05-01,2024 Q2,31,91,3648,168,70.05
015180,GADSDEN HEALTH AND REHAB CENTER,AL,2024-06-01,2024 Q2,30,91,3772,168,74.84
015182,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,2580,91,94.51
015182,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,2490,91,88.27
015182,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,2331,91,85.38
015183,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,2024-04-01,2024 Q2,30,91,4587,172,88.90
015183,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,2024-05-01,2024 Q2,31,91,4677,172,87.72
015183,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,2024-06-01,2024 Q2,30,91,4337,172,84.05
015184,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,2024-04-01,2024 Q2,30,91,3898,141,92.15
015184,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,2024-05-01,2024 Q2,31,91,4023,141,92.04
015184,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,2024-06-01,2024 Q2,30,91,3830,141,90.54
015186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,5505,200,91.75
015186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,5521,200,89.05
015186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,5349,200,89.15
015187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,1990,68,97.55
015187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,2048,68,97.15
015187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,1970,68,96.57
015188,JACKSON HEALTH CARE FACILITY,AL,2024-04-01,2024 Q2,30,91,2555,91,93.59
015188,JACKSON HEALTH CARE FACILITY,AL,2024-05-01,2024 Q2,31,91,2591,91,91.85
015188,JACKSON HEALTH CARE FACILITY,AL,2024-06-01,2024 Q2,30,91,2617,91,95.86
015189,DIVERSICARE OF PELL CITY,AL,2024-04-01,2024 Q2,30,91,1857,94,65.85
015189,DIVERSICARE OF PELL CITY,AL,2024-05-01,2024 Q2,31,91,2016,94,69.18
015189,DIVERSICARE OF PELL CITY,AL,2024-06-01,2024 Q2,30,91,1916,94,67.94
015191,BROWN NURSING HOME,AL,2024-04-01,2024 Q2,30,91,1876,68,91.96
015191,BROWN NURSING HOME,AL,2024-05-01,2024 Q2,31,91,1977,68,93.79
015191,BROWN NURSING HOME,AL,2024-06-01,2024 Q2,30,91,1929,68,94.56
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,2024-04-01,2024 Q2,30,91,3502,225,51.88
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,2024-05-01,2024 Q2,31,91,3806,225,54.57
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,2024-06-01,2024 Q2,30,91,3769,225,55.84
015193,CROWNE HEALTH CARE OF GREENVILLE,AL,2024-04-01,2024 Q2,30,91,2458,118,69.44
015193,CROWNE HEALTH CARE OF GREENVILLE,AL,2024-05-01,2024 Q2,31,91,2491,118,68.10
015193,CROWNE HEALTH CARE OF GREENVILLE,AL,2024-06-01,2024 Q2,30,91,2508,118,70.85
015194,PIEDMONT HEALTH CARE CENTER,AL,2024-04-01,2024 Q2,30,91,2411,91,88.32
015194,PIEDMONT HEALTH CARE CENTER,AL,2024-05-01,2024 Q2,31,91,2550,91,90.39
015194,PIEDMONT HEALTH CARE CENTER,AL,2024-06-01,2024 Q2,30,91,2442,91,89.45
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,2024-04-01,2024 Q2,30,91,3809,168,75.58
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,2024-05-01,2024 Q2,31,91,3852,168,73.96
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,2024-06-01,2024 Q2,30,91,3695,168,73.31
015196,DIVERSICARE OF LANETT,AL,2024-04-01,2024 Q2,30,91,2480,85,97.25
015196,DIVERSICARE OF LANETT,AL,2024-05-01,2024 Q2,31,91,2563,85,97.27
015196,DIVERSICARE OF LANETT,AL,2024-06-01,2024 Q2,30,91,2437,85,95.57
015197,LAFAYETTE EXTENDED CARE,AL,2024-04-01,2024 Q2,30,91,1776,69,85.80
015197,LAFAYETTE EXTENDED CARE,AL,2024-05-01,2024 Q2,31,91,1683,69,78.68
015197,LAFAYETTE EXTENDED CARE,AL,2024-06-01,2024 Q2,30,91,1677,69,81.01
015199,CROWNE HEALTH CARE OF EUFAULA,AL,2024-04-01,2024 Q2,30,91,4910,180,90.93
015199,CROWNE HEALTH CARE OF EUFAULA,AL,2024-05-01,2024 Q2,31,91,4932,180,88.39
015199,CROWNE HEALTH CARE OF EUFAULA,AL,2024-06-01,2024 Q2,30,91,4521,180,83.72
015200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,AL,2024-04-01,2024 Q2,30,91,5082,185,91.57
015200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,AL,2024-05-01,2024 Q2,31,91,5177,185,90.27
015200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,AL,2024-06-01,2024 Q2,30,91,5117,185,92.20
015201,"GENERATIONS OF RED BAY, LLC",AL,2024-04-01,2024 Q2,30,91,1738,90,64.37
015201,"GENERATIONS OF RED BAY, LLC",AL,2024-05-01,2024 Q2,31,91,1859,90,66.63
015201,"GENERATIONS OF RED BAY, LLC",AL,2024-06-01,2024 Q2,30,91,1710,90,63.33
015202,MCGUFFEY HEALTH & REHABILITATION CENTER,AL,2024-04-01,2024 Q2,30,91,5065,209,80.78
015202,MCGUFFEY HEALTH & REHABILITATION CENTER,AL,2024-05-01,2024 Q2,31,91,5285,209,81.57
015202,MCGUFFEY HEALTH & REHABILITATION CENTER,AL,2024-06-01,2024 Q2,30,91,5219,209,83.24
015203,ATTALLA HEALTH AND REHAB,AL,2024-04-01,2024 Q2,30,91,3171,182,58.08
015203,ATTALLA HEALTH AND REHAB,AL,2024-05-01,2024 Q2,31,91,3178,182,56.33
015203,ATTALLA HEALTH AND REHAB,AL,2024-06-01,2024 Q2,30,91,3163,182,57.93
015204,GOODWATER HEALTHCARE CENTER,AL,2024-04-01,2024 Q2,30,91,1833,72,84.86
015204,GOODWATER HEALTHCARE CENTER,AL,2024-05-01,2024 Q2,31,91,1825,72,81.77
015204,GOODWATER HEALTHCARE CENTER,AL,2024-06-01,2024 Q2,30,91,1708,72,79.07
015206,DECATUR HEALTH & REHAB CENTER,AL,2024-04-01,2024 Q2,30,91,2728,119,76.41
015206,DECATUR HEALTH & REHAB CENTER,AL,2024-05-01,2024 Q2,31,91,2895,119,78.48
015206,DECATUR HEALTH & REHAB CENTER,AL,2024-06-01,2024 Q2,30,91,2982,119,83.53
015207,COLLINSVILLE HEALTHCARE & REHAB,AL,2024-04-01,2024 Q2,30,91,4715,200,78.58
015207,COLLINSVILLE HEALTHCARE & REHAB,AL,2024-05-01,2024 Q2,31,91,4881,200,78.73
015207,COLLINSVILLE HEALTHCARE & REHAB,AL,2024-06-01,2024 Q2,30,91,4802,200,80.03
015208,"OZARK HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,4260,149,95.30
015208,"OZARK HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,4209,149,91.12
015208,"OZARK HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,4205,149,94.07
015209,DIVERSICARE OF BESSEMER,AL,2024-04-01,2024 Q2,30,91,4102,180,75.96
015209,DIVERSICARE OF BESSEMER,AL,2024-05-01,2024 Q2,31,91,4241,180,76.00
015209,DIVERSICARE OF BESSEMER,AL,2024-06-01,2024 Q2,30,91,4093,180,75.80
015210,"OPP HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,4728,197,80.00
015210,"OPP HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,4973,197,81.43
015210,"OPP HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,4912,197,83.11
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,AL,2024-04-01,2024 Q2,30,91,3536,131,89.97
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,AL,2024-05-01,2024 Q2,31,91,3674,131,90.47
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,AL,2024-06-01,2024 Q2,30,91,3581,131,91.12
015212,SELF SKILLED NURSING & REHAB,AL,2024-04-01,2024 Q2,30,91,2264,131,57.61
015212,SELF SKILLED NURSING & REHAB,AL,2024-05-01,2024 Q2,31,91,2427,131,59.76
015212,SELF SKILLED NURSING & REHAB,AL,2024-06-01,2024 Q2,30,91,2318,131,58.98
015213,TROY HEALTH & REHABILITATION CENTER,AL,2024-04-01,2024 Q2,30,91,3216,220,48.73
015213,TROY HEALTH & REHABILITATION CENTER,AL,2024-05-01,2024 Q2,31,91,3325,220,48.75
015213,TROY HEALTH & REHABILITATION CENTER,AL,2024-06-01,2024 Q2,30,91,3144,220,47.64
015214,MADISON MANOR NURSING HOME,AL,2024-04-01,2024 Q2,30,91,2165,80,90.21
015214,MADISON MANOR NURSING HOME,AL,2024-05-01,2024 Q2,31,91,2203,80,88.83
015214,MADISON MANOR NURSING HOME,AL,2024-06-01,2024 Q2,30,91,2089,80,87.04
015215,BIBB MEDICAL CENTER NURSING HOME,AL,2024-04-01,2024 Q2,30,91,3376,131,85.90
015215,BIBB MEDICAL CENTER NURSING HOME,AL,2024-05-01,2024 Q2,31,91,3487,131,85.87
015215,BIBB MEDICAL CENTER NURSING HOME,AL,2024-06-01,2024 Q2,30,91,3381,131,86.03
015216,OAKVIEW MANOR HEALTH CARE CENTER,AL,2024-04-01,2024 Q2,30,91,3208,138,77.49
015216,OAKVIEW MANOR HEALTH CARE CENTER,AL,2024-05-01,2024 Q2,31,91,3357,138,78.47
015216,OAKVIEW MANOR HEALTH CARE CENTER,AL,2024-06-01,2024 Q2,30,91,3175,138,76.69
015217,BIRMINGHAM NURSING AND REHABILITATION CTR LLC,AL,2024-04-01,2024 Q2,30,91,3565,132,90.03
015217,BIRMINGHAM NURSING AND REHABILITATION CTR LLC,AL,2024-05-01,2024 Q2,31,91,3588,132,87.68
015217,BIRMINGHAM NURSING AND REHABILITATION CTR LLC,AL,2024-06-01,2024 Q2,30,91,3320,132,83.84
015220,CROWNE HEALTH CARE OF THOMASVILLE,AL,2024-04-01,2024 Q2,30,91,2361,80,98.38
015220,CROWNE HEALTH CARE OF THOMASVILLE,AL,2024-05-01,2024 Q2,31,91,2405,80,96.98
015220,CROWNE HEALTH CARE OF THOMASVILLE,AL,2024-06-01,2024 Q2,30,91,2295,80,95.63
015221,"CHAPMAN HEALTHCARE CENTER, INC",AL,2024-04-01,2024 Q2,30,91,4399,188,78.00
015221,"CHAPMAN HEALTHCARE CENTER, INC",AL,2024-05-01,2024 Q2,31,91,4434,188,76.08
015221,"CHAPMAN HEALTHCARE CENTER, INC",AL,2024-06-01,2024 Q2,30,91,4361,188,77.32
015222,FAIRHOPE HEALTH & REHAB,AL,2024-04-01,2024 Q2,30,91,2297,131,58.45
015222,FAIRHOPE HEALTH & REHAB,AL,2024-05-01,2024 Q2,31,91,2416,131,59.49
015222,FAIRHOPE HEALTH & REHAB,AL,2024-06-01,2024 Q2,30,91,2318,131,58.98
015223,NORTHSIDE HEALTH CARE,AL,2024-04-01,2024 Q2,30,91,2686,115,77.86
015223,NORTHSIDE HEALTH CARE,AL,2024-05-01,2024 Q2,31,91,3028,115,84.94
015223,NORTHSIDE HEALTH CARE,AL,2024-06-01,2024 Q2,30,91,2906,115,84.23
015225,BARFIELD HEALTH CARE,AL,2024-04-01,2024 Q2,30,91,3218,113,94.93
015225,BARFIELD HEALTH CARE,AL,2024-05-01,2024 Q2,31,91,3336,113,95.23
015225,BARFIELD HEALTH CARE,AL,2024-06-01,2024 Q2,30,91,3232,113,95.34
015228,ARABELLA HEALTH AND WELLNESS OF MONTGOMERY,AL,2024-04-01,2024 Q2,30,91,2640,121,72.73
015228,ARABELLA HEALTH AND WELLNESS OF MONTGOMERY,AL,2024-05-01,2024 Q2,31,91,2668,121,71.13
015228,ARABELLA HEALTH AND WELLNESS OF MONTGOMERY,AL,2024-06-01,2024 Q2,30,91,2556,121,70.41
015303,ARABELLA HEALTH & WELLNESS OF BIRMINGHAM,AL,2024-04-01,2024 Q2,30,91,2374,163,48.55
015303,ARABELLA HEALTH & WELLNESS OF BIRMINGHAM,AL,2024-05-01,2024 Q2,31,91,2365,163,46.80
015303,ARABELLA HEALTH & WELLNESS OF BIRMINGHAM,AL,2024-06-01,2024 Q2,30,91,2211,163,45.21
015315,"RIDGEWOOD HEALTH SERVICES, INC.",AL,2024-04-01,2024 Q2,30,91,1748,98,59.46
015315,"RIDGEWOOD HEALTH SERVICES, INC.",AL,2024-05-01,2024 Q2,31,91,1823,98,60.01
015315,"RIDGEWOOD HEALTH SERVICES, INC.",AL,2024-06-01,2024 Q2,30,91,1796,98,61.09
015320,ENTERPRISE HEALTH & REHABILITATION CENTER,AL,2024-04-01,2024 Q2,30,91,4691,257,60.84
015320,ENTERPRISE HEALTH & REHABILITATION CENTER,AL,2024-05-01,2024 Q2,31,91,4841,257,60.76
015320,ENTERPRISE HEALTH & REHABILITATION CENTER,AL,2024-06-01,2024 Q2,30,91,4628,257,60.03
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,2849,101,94.03
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,2825,101,90.23
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,2821,101,93.10
015322,ENGLEWOOD HEALTH CARE CENTER,AL,2024-04-01,2024 Q2,30,91,2199,87,84.25
015322,ENGLEWOOD HEALTH CARE CENTER,AL,2024-05-01,2024 Q2,31,91,2296,87,85.13
015322,ENGLEWOOD HEALTH CARE CENTER,AL,2024-06-01,2024 Q2,30,91,2110,87,80.84
015326,"PARK MANOR HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,4419,152,96.91
015326,"PARK MANOR HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,4464,152,94.74
015326,"PARK MANOR HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,4348,152,95.35
015330,MARENGO NURSING HOME,AL,2024-04-01,2024 Q2,30,91,1580,78,67.52
015330,MARENGO NURSING HOME,AL,2024-05-01,2024 Q2,31,91,1699,78,70.26
015330,MARENGO NURSING HOME,AL,2024-06-01,2024 Q2,30,91,1710,78,73.08
015331,ARABELLA HEALTH & WELLNESS OF PHENIX CITY,AL,2024-04-01,2024 Q2,30,91,2562,86,99.30
015331,ARABELLA HEALTH & WELLNESS OF PHENIX CITY,AL,2024-05-01,2024 Q2,31,91,2539,86,95.24
015331,ARABELLA HEALTH & WELLNESS OF PHENIX CITY,AL,2024-06-01,2024 Q2,30,91,2484,86,96.28
015336,"LUVERNE HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,4084,151,90.15
015336,"LUVERNE HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,4383,151,93.63
015336,"LUVERNE HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,4234,151,93.47
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,AL,2024-04-01,2024 Q2,30,91,3637,130,93.26
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,AL,2024-05-01,2024 Q2,31,91,3718,130,92.26
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,AL,2024-06-01,2024 Q2,30,91,3704,130,94.97
015371,HERITAGE HEALTH CARE & REHAB INC,AL,2024-04-01,2024 Q2,30,91,4295,216,66.28
015371,HERITAGE HEALTH CARE & REHAB INC,AL,2024-05-01,2024 Q2,31,91,4541,216,67.82
015371,HERITAGE HEALTH CARE & REHAB INC,AL,2024-06-01,2024 Q2,30,91,4424,216,68.27
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,AL,2024-04-01,2024 Q2,30,91,2510,90,92.96
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,AL,2024-05-01,2024 Q2,31,91,2652,90,95.05
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,AL,2024-06-01,2024 Q2,30,91,2436,90,90.22
015373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,AL,2024-04-01,2024 Q2,30,91,2572,142,60.38
015373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,AL,2024-05-01,2024 Q2,31,91,2552,142,57.97
015373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,AL,2024-06-01,2024 Q2,30,91,2461,142,57.77
015374,CAMDEN NURSING FACILITY INC.,AL,2024-04-01,2024 Q2,30,91,1659,95,58.21
015374,CAMDEN NURSING FACILITY INC.,AL,2024-05-01,2024 Q2,31,91,1660,95,56.37
015374,CAMDEN NURSING FACILITY INC.,AL,2024-06-01,2024 Q2,30,91,1648,95,57.82
015375,ANNISTON HEALTH AND REHAB SERVICES,AL,2024-04-01,2024 Q2,30,91,2375,85,93.14
015375,ANNISTON HEALTH AND REHAB SERVICES,AL,2024-05-01,2024 Q2,31,91,2492,85,94.57
015375,ANNISTON HEALTH AND REHAB SERVICES,AL,2024-06-01,2024 Q2,30,91,2309,85,90.55
015376,DIVERSICARE OF WINFIELD,AL,2024-04-01,2024 Q2,30,91,3025,123,81.98
015376,DIVERSICARE OF WINFIELD,AL,2024-05-01,2024 Q2,31,91,3103,123,81.38
015376,DIVERSICARE OF WINFIELD,AL,2024-06-01,2024 Q2,30,91,3022,123,81.90
015378,MARSHALL MANOR NURSING HOME,AL,2024-04-01,2024 Q2,30,91,2276,91,83.37
015378,MARSHALL MANOR NURSING HOME,AL,2024-05-01,2024 Q2,31,91,2500,91,88.62
015378,MARSHALL MANOR NURSING HOME,AL,2024-06-01,2024 Q2,30,91,2519,91,92.27
015379,MOBILE NURSING AND REHABILITATION CENTER,AL,2024-04-01,2024 Q2,30,91,2850,120,79.17
015379,MOBILE NURSING AND REHABILITATION CENTER,AL,2024-05-01,2024 Q2,31,91,2767,120,74.38
015379,MOBILE NURSING AND REHABILITATION CENTER,AL,2024-06-01,2024 Q2,30,91,2711,120,75.31
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,AL,2024-04-01,2024 Q2,30,91,131,60,7.28
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,AL,2024-05-01,2024 Q2,31,91,232,60,12.47
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,AL,2024-06-01,2024 Q2,30,91,214,60,11.89
015382,CANTERBURY HEALTH CARE FACILITY,AL,2024-04-01,2024 Q2,30,91,3935,137,95.74
015382,CANTERBURY HEALTH CARE FACILITY,AL,2024-05-01,2024 Q2,31,91,4077,137,96.00
015382,CANTERBURY HEALTH CARE FACILITY,AL,2024-06-01,2024 Q2,30,91,3910,137,95.13
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,AL,2024-04-01,2024 Q2,30,91,3747,149,83.83
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,AL,2024-05-01,2024 Q2,31,91,3863,149,83.63
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,AL,2024-06-01,2024 Q2,30,91,3842,149,85.95
015386,ADAMS REHABILITATION AND HEALTHCARE CENTER,AL,2024-04-01,2024 Q2,30,91,1736,88,65.76
015386,ADAMS REHABILITATION AND HEALTHCARE CENTER,AL,2024-05-01,2024 Q2,31,91,1733,88,63.53
015386,ADAMS REHABILITATION AND HEALTHCARE CENTER,AL,2024-06-01,2024 Q2,30,91,1727,88,65.42
015388,EAST GLEN,AL,2024-04-01,2024 Q2,30,91,2618,108,80.80
015388,EAST GLEN,AL,2024-05-01,2024 Q2,31,91,2843,108,84.92
015388,EAST GLEN,AL,2024-06-01,2024 Q2,30,91,2860,108,88.27
015390,CAPITOL HILL HEALTHCARE CENTER,AL,2024-04-01,2024 Q2,30,91,6268,284,73.57
015390,CAPITOL HILL HEALTHCARE CENTER,AL,2024-05-01,2024 Q2,31,91,6326,284,71.85
015390,CAPITOL HILL HEALTHCARE CENTER,AL,2024-06-01,2024 Q2,30,91,6321,284,74.19
015391,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",AL,2024-04-01,2024 Q2,30,91,4618,167,92.18
015391,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",AL,2024-05-01,2024 Q2,31,91,4497,167,86.87
015391,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",AL,2024-06-01,2024 Q2,30,91,4379,167,87.41
015392,CYPRESS COVE CARE CENTER,AL,2024-04-01,2024 Q2,30,91,2298,90,85.11
015392,CYPRESS COVE CARE CENTER,AL,2024-05-01,2024 Q2,31,91,2483,90,89.00
015392,CYPRESS COVE CARE CENTER,AL,2024-06-01,2024 Q2,30,91,2425,90,89.81
015393,CROWNE HEALTH CARE OF MONTGOMERY,AL,2024-04-01,2024 Q2,30,91,4439,185,79.98
