PROVIDER_ID,PROVIDER_NAME,STATE,OVERALL_RATING,SHORT_STAY_RATING,LONG_STAY_RATING
366470,WESLEY WOODS AT NEW ALBANY,OH,5,5,5
366473,THE WILLOWS AT TIFFIN,OH,5,4,4
365995,COUNTRY LAWN CTR FOR REHAB,OH,5,5,5
245500,GOOD SAMARITAN SOCIETY - BETHANY,MN,5,3,3
105489,WILLOWBROOKE COURT SKILLED CARE CENTER - EDGEWATER,FL,5,4,5
365286,CARINGTON PARK,OH,5,3,5
055215,OAKLAND HEALTHCARE & WELLNESS CENTER,CA,5,4,5
105378,ST MARK VILLAGE,FL,5,5,5
055303,CANTERBURY WOODS,CA,5,4,5
555684,LEGACY POST ACUTE CARE,CA,5,5,5
055156,ST PAUL'S TOWERS,CA,5,4,5
255340,NORTH POINTE HEALTH & REHABILITATION,MS,5,3,2
165135,STRAWBERRY POINT LUTHERAN HOME,IA,5,,4
415004,ROYAL OF WESTERLY NURSING CENTER,RI,5,5,4
056201,BROADWAY HEALTHCARE CENTER,CA,5,5,5
315103,EXCEL CARE AT WAYNE,NJ,5,5,5
345269,AUTUMN CARE OF SALISBURY,NC,5,5,5
676465,LAS ALTURAS NURSING & TRANSITIONAL CARE,TX,5,5,5
105821,TAYLOR CARE CENTER,FL,5,3,3
155817,"BARRINGTON OF CARMEL, THE",IN,5,2,4
245574,SHOLOM HOME WEST,MN,5,4,2
056200,COMMUNITY MEMORIAL CONTINUING CARE CENTER,CA,5,5,5
146103,HENDERSON COUNTY RET CENTER,IL,5,,4
155387,CAROLETON HEALTHCARE CENTER,IN,5,5,5
056072,PETALUMA POST-ACUTE REHABILITATION,CA,5,5,5
145932,CITADEL CARE CENTER-WILMETTE,IL,5,4,4
215320,TUCKERMAN REHABILITATION AND HEALTHCARE CENTER,MD,5,5,
235632,THE ORCHARDS AT SAMARITAN,MI,5,5,5
555838,"CAMDEN POSTACUTE CARE, INC",CA,5,,5
065356,LIFE CARE CENTER OF COLORADO SPRINGS,CO,5,4,2
245253,PAYNESVILLE HEALTH CARE CENTER,MN,5,,3
245569,HALSTAD LIVING CENTER,MN,5,,5
345516,CONOVER NURSING AND REHABILITATION CENTER,NC,5,4,3
395763,FELLOWSHIP MANOR,PA,5,5,5
335854,FOX RUN AT ORCHARD PARK,NY,5,,3
366004,KENSINGTON AT ANNA MARIA,OH,5,4,5
135143,SERENITY HEALTHCARE,ID,5,5,3
105541,HOMESTEAD MANOR A PALACE COMMUNITY,FL,5,,5
045453,"GREYSTONE NURSING AND REHAB, LLC",AR,5,3,5
145050,DUPAGE CARE CENTER,IL,5,5,5
105402,BRIDGEVIEW CENTER,FL,5,5,5
555126,ARARAT CONVALESCENT HOSPITAL,CA,5,3,3
105374,MAJESTIC OAKS,FL,5,5,3
225558,BEAR MOUNTAIN AT ANDOVER,MA,5,4,4
365943,EUCLID SUBACUTE CARE CENTER,OH,5,5,
335361,CLIFTON SPRINGS HOSPITAL AND CLINIC EXTENDED CARE,NY,5,5,3
455513,LAMPASAS NURSING AND REHABILITATION CENTER,TX,5,5,5
155766,MAPLE MANOR CHRISTIAN HOME INC,IN,5,,3
285250,PONDEROSA VILLA,NE,5,,5
366240,WESTERN RESERVE MASONIC COMM,OH,5,3,3
055809,ST ANTHONY CARE CENTER,CA,5,5,4
015066,"TERRACE MANOR NURSING & REHABILITATION CENTER, INC",AL,5,4,1
385274,MIRABELLA PORTLAND,OR,5,2,3
315119,ARNOLD WALTER NURSING & REHABILITATION CENTER,NJ,5,4,5
115675,"RETREAT, THE",GA,5,,4
495171,GOODWIN HOUSE BAILEY'S CROSSROADS,VA,5,4,5
106140,PRUITTHEALTH - SOUTHWOOD,FL,5,4,4
676206,WINDSOR ARBOR VIEW,TX,5,5,5
115045,MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - WEST,GA,5,1,4
255230,BAPTIST MEMORIAL HOSPITAL GT,MS,5,5,
385234,SALEM TRANSITIONAL CARE,OR,5,5,
146151,"CLAYBERG, THE",IL,5,5,1
325100,CLAYTON NURSING AND REHAB,NM,5,,5
365581,OHIO LIVING BRECKENRIDGE VILLAGE,OH,5,3,4
055034,MOTION PICTURE AND T.V. HOSP D/P SNF,CA,5,,5
265773,WORTH COUNTY CONVALESCENT CENTER,MO,5,,2
385214,MARQUIS MILL PARK,OR,5,3,5
395922,ARTMAN LUTHERAN HOME,PA,5,3,1
675370,THE METHODIST HOSPITAL SNF,TX,5,5,
055212,THE VINEYARDS HEALTHCARE CENTER,CA,5,5,5
185467,CARDINAL HILL SKILLED REHABILITATION UNIT,KY,5,4,
555483,VISTA MANOR NURSING CENTER,CA,5,5,4
505525,LACEY POST ACUTE & REHABILITATION,WA,5,5,4
365988,WILLOW BROOK CHRISTIAN HOME,OH,5,3,5
075074,HAVENCARE AT FILOSA,CT,5,2,3
115294,STEVENS PARK HEALTH AND REHABILITATION,GA,5,4,1
155162,AUTUMN RIDGE REHABILITATION CENTRE,IN,5,,5
146178,VICTORIAN VILLAGE HLTH & WELL,IL,5,4,2
395158,"GROVE AT GREENVILLE, THE",PA,5,2,4
015396,DIVERSICARE OF GREENSBORO,AL,5,5,5
676459,SEDONA TRACE HEALTH AND WELLNESS CENTER,TX,5,5,5
515124,PENDLETON MANOR,WV,5,3,1
045209,THE CROSSING AT RIVERSIDE HEALTH AND REHABILITATIO,AR,5,3,5
676260,THE MERIDIAN,TX,5,5,5
225309,LEDGEWOOD REHABILITATION AND NURSING CENTER,MA,5,5,5
235021,CHELSEA RETIREMENT COMMUNITY,MI,5,3,5
525637,CORNELL HEALTH SERVICES,WI,5,5,4
146033,"ELMS, THE",IL,5,2,4
015426,CROWNE HEALTH CARE OF SPRINGHILL,AL,5,3,1
235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,MI,5,5,4
385257,OREGON VETERANS HOME,OR,5,5,4
375428,TUTTLE CARE CENTER,OK,5,,3
045302,"INNISFREE HEALTH AND REHAB, LLC",AR,5,4,5
146141,TERRACES AT THE CLARE,IL,5,5,5
366449,PARK VILLAGE HC NP LLC,OH,5,5,4
366180,RIVERVIEW POINTE CARE CENTER,OH,5,4,5
146025,CLINTON MANOR LIVING CENTER,IL,5,4,3
525599,ST JOSEPH RESIDENCE,WI,5,5,4
676104,GRAPEVINE MEDICAL LODGE,TX,5,5,5
366232,WESTOVER RETIREMENT COMMUNITY,OH,5,4,5
165547,PARKVIEW HOME,IA,5,,2
045439,GOSNELL HEALTH AND REHAB,AR,5,2,2
495126,WADDELL NURSING AND REHAB CENTER,VA,5,3,3
555634,GREATER EL MONTE COMMUNITY HOS,CA,5,,4
366484,JOHNSTOWN POINTE NURSING & REHABILITATION CENTER,OH,5,4,5
315438,ATRIUM POST ACUTE CARE OF PARK RIDGE,NJ,5,5,5
365685,O'NEILL HEALTHCARE NORTH RIDGEVILLE,OH,5,3,5
105575,PALMETTO CARE CENTER AND REHAB,FL,5,5,5
235041,MACKINAC STRAITS LONG TERM CARE UNIT,MI,5,,4
375116,GRAND LAKE VILLA,OK,5,3,4
415012,BRIARCLIFFE MANOR,RI,5,3,5
345501,CROASDAILE VILLAGE,NC,5,5,2
505206,THE OAKS AT TIMBERLINE,WA,5,5,4
525649,CEDAR CREST HEALTH CENTER,WI,5,4,3
445217,SIGNATURE HEALTHCARE OF ELIZABETHON REHAB & WELLNE,TN,5,5,3
106142,RIVER CITY NURSING AND REHAB CENTER,FL,5,4,5
015225,BARFIELD HEALTH CARE,AL,5,2,3
245488,GOOD SAMARITAN SOCIETY - WOODLAND,MN,5,1,2
505265,EMERALD CARE,WA,5,5,4
315372,WHITE HOUSE HEALTHCARE AND REHABILITATION CENTER,NJ,5,1,5
365134,HICKORY RIDGE NURSING & REHABILITATION  CENTER,OH,5,,5
035144,PEORIA POST ACUTE AND REHABILITATION,AZ,5,5,5
495408,KING'S GRANT RETIREMENT COMMUN,VA,5,5,2
225367,BROOKHAVEN AT LEXINGTON,MA,5,5,4
365973,BIRCHAVEN RETIREMENT VILLAGE,OH,5,5,4
555141,TOWN & COUNTRY,CA,5,5,5
115039,MILLER NURSING HOME,GA,5,,5
056077,THE TAMALPAIS,CA,5,5,3
335301,ST JAMES REHABILITATION & HEALTHCARE CENTER,NY,5,5,5
425418,KEMPTON OF CHARLESTON,SC,5,5,
495057,GOODWIN HOUSE ALEXANDRIA,VA,5,5,5
035262,THE LINGENFELTER CENTER,AZ,5,,4
145380,LUTHERAN CARE CENTER,IL,5,2,1
245149,GOOD SAMARITAN AMBASSADOR,MN,5,5,4
125023,LANAI COMMUNITY HOSPITAL,HI,5,,4
335871,MOUNT SINAI SOUTH NASSAU T C U,NY,5,5,
275121,SIDNEY HEALTH CENTER EXTENDED CARE,MT,5,3,1
215245,HOMEWOOD AT CRUMLAND FARMS,MD,5,5,3
365802,MARJORIE P LEE RETIREMENT COMMUNITY,OH,5,5,3
555329,LA PALMA NURSING CENTER,CA,5,5,5
245631,MN VETERANS HOME - LUVERNE,MN,5,,5
175181,LARKSFIELD PLACE,KS,5,4,5
145697,KNOX COUNTY NURSING HOME,IL,5,1,5
105395,WESTWOOD NURSING AND REHABILITATION CENTER,FL,5,2,5
146091,MANOR COURT OF PERU,IL,5,1,3
425097,PRUITTHEALTH- BARNWELL,SC,5,4,5
305089,LANGDON PLACE OF DOVER,NH,5,3,
075307,CHESTELM HEALTH AND REHABILITATION CENTER,CT,5,5,2
165163,ON WITH LIFE,IA,5,5,4
235704,"WELLBRIDGE OF ROMEO, LLC",MI,5,5,5
235553,MEDILODGE OF ROGERS CITY,MI,5,3,5
135135,LIFE CARE CENTER OF POST FALLS,ID,5,5,4
315435,FAMILY OF CARING HEALTHCARE AT MONTCLAIR,NJ,5,5,5
165342,WILLOW DALE WELLNESS VILLAGE,IA,5,,2
396058,AVALON SPRINGS PLACE,PA,5,4,5
285156,GOOD SAMARITAN SOCIETY - BLOOMFIELD,NE,5,,5
365870,JUDSON PARK,OH,5,5,5
555917,VETERANS HOME OF CALIFORNIA - WEST LOS ANGELES,CA,5,,5
415054,SOUTH KINGSTOWN NURSING AND REHAB CTR,RI,5,3,3
335257,FORT TRYON CENTER FOR REHABILITATION AND NURSING,NY,5,4,5
255352,COMFORT CARE NURSING CENTER,MS,5,2,3
145452,ARC AT DWIGHT,IL,5,1,4
245372,ST LUKES LUTHERAN CARE CENTER,MN,5,5,4
315036,ARBOR GLEN CENTER,NJ,5,5,5
015073,"HANCEVILLE NURSING & REHAB CENTER, INC",AL,5,4,4
185132,FRANCISCAN HEALTH CARE CENTER,KY,5,4,5
185407,LAKE CUMBERLAND REGIONAL HOSPITAL SCU,KY,5,4,
676119,RIO GRANDE CITY NURSING AND REHABILITATION CENTER,TX,5,2,4
235611,ORCHARD CREEK SKILLED NURSING,MI,5,2,
366131,BELLEVUE CARE CENTER,OH,5,4,5
555642,REDLANDS COMM HOSP D/P SNF,CA,5,5,
505348,GOOD SAMARITAN HEALTH CARE CTR,WA,5,4,2
065368,LIFE CARE CENTER OF GREELEY,CO,5,5,5
555520,LEISURE COURT NURSING CENTER,CA,5,5,3
165369,WESTVIEW OF INDIANOLA CARE CENTER,IA,5,5,5
235453,FRASER VILLA,MI,5,5,5
315392,JOB HAINES HOME FOR AGED PEOPLE,NJ,5,5,2
135128,LIFE CARE CENTER OF LEWISTON,ID,5,4,5
165414,"ACCURA HEALTHCARE OF POMEROY, LLC",IA,5,,2
445133,ALLEN MORGAN HEALTH AND REHABILITATION CENTER,TN,5,5,
015454,FAIRVIEW AT REDSTONE VILLAGE,AL,5,3,2
525370,TWIN PORTS HEALTH SERVICES,WI,5,4,4
315356,SKILLED NURSING AT FELLOWSHIP VILLAGE,NJ,5,5,5
275156,SOUTHWEST MONTANA VETERANS HOME,MT,5,,2
035003,THE TERRACES OF PHOENIX,AZ,5,4,4
315343,BROADWAY HOUSE FOR CONTINUING,NJ,5,,5
106007,"FLORIDEAN NURSING AND REHABILITATION CENTER, THE",FL,5,5,5
305074,HOLY CROSS HEALTH CENTER,NH,5,,2
155495,PADDOCK SPRINGS,IN,5,5,5
315346,N J VETERANS MEM HOME PARAMUS,NJ,5,2,4
365072,ANNA MARIA OF AURORA,OH,5,3,5
035106,TEMPE POST ACUTE,AZ,5,5,5
146042,"H & J VONDERLIETH LVG CTR, THE",IL,5,3,3
235213,ALLEGAN COUNTY MEDICAL CARE FACILITY,MI,5,,5
235062,GRANDVUE MEDICAL CARE FACILITY,MI,5,5,2
215044,ST. ELIZABETH REHAB. & NSG. CE,MD,5,5,2
315374,DE LA SALLE HALL,NJ,5,,4
245269,GOOD SHEPHERD LUTHERAN HOME,MN,5,5,5
146189,LITTLE SISTERS OF THE POOR OF PALATINE,IL,5,,2
335231,"EXCEL AT WOODBURY FOR REHAB AND NURSING, L L C",NY,5,5,5
395677,SARAH A TODD MEMORIAL HOME,PA,5,5,2
056274,RED BLUFF HEALTH CARE CENTER,CA,5,3,5
045415,"MURFREESBORO REHAB AND NURSING, INC",AR,5,,2
225080,RIVERCREST LONG TERM CARE,MA,5,5,5
055575,PACIFIC HAVEN SUBACUTE AND HEALTHCARE CENTER,CA,5,5,5
505531,HERON'S KEY,WA,5,5,3
105668,MEMORIAL MANOR,FL,5,5,4
106106,GLADES WEST REHABILITATION AND NURSING C,FL,5,4,5
105149,NORTH HEALTHCARE AND REHABILITATION CENTER,FL,5,3,5
165267,MAPLE HEIGHTS,IA,5,5,5
555081,DEL MAR CONVALESCENT HOSPITAL,CA,5,5,5
675592,C C YOUNG MEMORIAL HOME,TX,5,5,5
28E173,LEGACY SQUARE,NE,5,,5
165259,THORNTON MANOR NURSING AND CARE CENTER,IA,5,,5
235192,ASCENSION STANDISH HOSPITAL & SKILLED NURSING FAC,MI,5,5,4
215287,MAPLEWOOD PARK PLACE,MD,5,5,5
015204,GOODWATER HEALTHCARE CENTER,AL,5,,2
245356,MCINTOSH SENIOR LIVING,MN,5,,5
165389,ST LUKE'S HELEN G NASSIF TRANSITIONAL CARE CENTER,IA,5,5,
015386,ADAMS REHABILITATION AND HEALTHCARE CENTER,AL,5,1,3
105259,MEDICANA NURSING AND REHAB CENTER,FL,5,3,4
366375,MASTERNICK MEMORIAL HEALTH CARE CENTER,OH,5,1,5
105604,COVENANT VILLAGE CARE CENTER,FL,5,4,4
395401,"BALL PAVILION, THE",PA,5,3,2
425394,THE ARBORETUM AT THE WOODLANDS,SC,5,4,3
285002,SUMNER PLACE,NE,5,,4
395307,KENDAL AT LONGWOOD,PA,5,2,4
106079,TRINITY REGIONAL REHAB CENTER,FL,5,4,5
315215,GREENWOOD HOUSE HOME FOR THE JEWISH AGED,NJ,5,4,5
235613,MAPLE MANOR REHAB CENTER,MI,5,4,5
505520,MIRABELLA SEATTLE,WA,5,5,5
505526,LIFE CARE CENTER OF SOUTH HILL,WA,5,3,
055163,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP",CA,5,4,5
345196,MOUNTAIN VISTA HEALTH PARK,NC,5,5,5
155586,LUTHERAN LIFE VILLAGES,IN,5,5,4
145271,LITCHFIELD HEALTH & REHAB CENTER,IL,5,1,4
396096,MORAVIAN VILLAGE OF BETHLEHEM,PA,5,4,4
445419,OVERTON COUNTY HEALTH AND REHAB CENTER,TN,5,4,2
395557,DOCK TERRACE,PA,5,5,5
155800,LUTHERAN LIFE VILLAGES,IN,5,4,5
335461,NEW GOUVERNEUR HOSPITAL S N F,NY,5,5,5
125021,KAUAI VETERANS MEMORIAL HOSPITAL,HI,5,,5
055446,ROCK CREEK CARE CENTER,CA,5,5,5
165579,MAQUOKETA CARE CENTER,IA,5,,4
265855,LINDEN WOODS VILLAGE,MO,5,5,5
495357,OUR LADY OF THE VALLEY,VA,5,4,5
235384,SCHNEPP SENIOR CARE AND REHAB CENTER,MI,5,5,5
225767,CONTINUING CARE AT BROOKSBY VILLAGE,MA,5,5,2
135148,IDAHO STATE VETERANS HOME - POST FALLS,ID,5,,
235089,TUSCOLA COUNTY MEDICAL CARE FACILITY,MI,5,4,5
056413,TEMPLE CITY HEALTHCARE,CA,5,5,5
155698,BETHANY POINTE HEALTH CAMPUS,IN,5,5,5
235434,BRONSON COMMONS,MI,5,4,2
315239,CHILDRENS SPECIALIZED HOSPITAL MOUNTAINSIDE,NJ,5,,5
106094,RIVIERA HEALTH RESORT,FL,5,4,5
555735,RICHMOND POST ACUTE CARE,CA,5,5,5
255206,AURORA HEALTH AND REHABILITATION,MS,5,3,2
555880,CLEAR VIEW CONVALESCENT CENTER,CA,5,,5
056207,PACIFIC GARDENS NURSING AND REHABILITATION CENTER,CA,5,5,5
555660,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA SNF,CA,5,5,1
035284,ARIZONA STATE VETERAN HOME-TUCSON,AZ,5,,5
245245,HERITAGE MANOR,MN,5,5,4
235056,HOYT NURSING & REHAB CENTRE,MI,5,3,5
015330,MARENGO NURSING HOME,AL,5,4,5
335210,HIGHLAND PARK REHABILITATION AND NURSING CENTER,NY,5,3,3
055074,VILLA CORONADO D/P SNF,CA,5,5,5
425057,LAKELANDS NURSING AND REHABILITATION CENTER,SC,5,,5
055016,MOUNT SAN ANTONIO GARDENS,CA,5,4,5
075383,SEABURY,CT,5,5,4
055510,REDDING POST ACUTE,CA,5,5,5
395800,HIGHLANDS AT WYOMISSING,PA,5,3,5
675593,WISTERIA PLACE,TX,5,4,4
185328,ST ELIZABETH FT THOMAS SNF,KY,5,5,
435069,TIESZEN MEMORIAL HOME,SD,5,,4
285277,"SUTTON COMMUNITY HOME, INC.",NE,5,,5
555906,MEADOWBROOK VILLAGE CHRISTIAN RETIREMENT COMMUNITY,CA,5,5,3
676087,CIMARRON PLACE HEALTH & REHABILITATION CENTER,TX,5,5,4
366450,JAMESTOWNE REHABILITATION,OH,5,4,
055566,COASTAL VIEW HEALTHCARE CENTER,CA,5,4,5
125032,HALE HO'OLA HAMAKUA,HI,5,,5
145803,"PEARL OF EVANSTON,THE",IL,5,5,4
365715,ST MARY'S ALZHEIMER'S CENTER,OH,5,,5
235400,WELLSPRING LUTHERAN SERVICES,MI,5,5,4
555727,LAUREL CREEK HEALTH CENTER,CA,5,5,5
505389,AVAMERE REHABILITATION OF CASCADE PARK,WA,5,5,1
175554,CITIZENS MEDICAL CENTER LTCU,KS,5,,4
245312,FLAGSTONE,MN,5,4,4
015053,CLEBURNE COUNTY NURSING HOME,AL,5,3,3
495370,"BRIDGEWATER HOME , INC.",VA,5,5,5
285276,BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER,NE,5,5,4
525355,RANDOLPH HEALTH SERVICES,WI,5,3,5
285269,BEAVER CITY MANOR,NE,5,,5
676156,PRESTONWOOD REHABILITATION & NURSING CENTER INC,TX,5,3,5
425384,SPARTANBURG HOSPITAL FOR RESTORATIVE CARE SNF,SC,5,5,
205126,MAINE VETERANS HOME - AUGUSTA,ME,5,3,5
315377,"ACTORS FUND HOME, THE",NJ,5,3,2
215171,MONTCARE AT POTOMAC,MD,5,5,4
035279,ACACIA HEALTH CENTER,AZ,5,5,5
175403,BETHESDA HOME,KS,5,,4
145548,COMMUNITY FIRST MEDICAL CENTER,IL,5,5,
365300,ALTERCARE POST-ACUTE REHAB CENTER,OH,5,4,5
125042,OAHU CARE FACILITY,HI,5,5,4
105052,SEASIDE HEALTH AND REHABILITATION CENTER,FL,5,,5
245433,SYLVAN COURT,MN,5,,2
555881,CLEAR VIEW SANITARIUM,CA,5,,4
365155,AVON PLACE,OH,5,3,5
366103,WELSH HOME THE,OH,5,5,5
105645,BARTRAM CROSSING,FL,5,5,5
265764,BETHESDA DILWORTH,MO,5,4,5
675104,LIVE OAK NURSING AND REHABILITATION CENTER,TX,5,3,5
165110,SOUTHEAST IOWA REGIONAL MEDICAL - KLEIN CENTER,IA,5,5,5
345565,TRINITY ELMS,NC,5,3,1
555663,LINDSAY GARDENS NURSING & REHABILITATION,CA,5,4,5
225210,RIVER TERRACE REHABILITATION AND HEALTHCARE CTR,MA,5,3,5
555779,KAISER PERMANENTE POST-ACUTE CARE CENTER,CA,5,,
335635,"LEROY VILLAGE GREEN RESIDENTIAL HEALTH C F, INC",NY,5,5,5
056331,BEACON HEALTHCARE CENTER,CA,5,5,5
335613,THE BAPTIST HOME AT BROOKMEADE,NY,5,3,5
105982,SUN HARBOR HEALTHCARE,FL,5,4,5
056170,EXCELL HEALTH CARE CENTER,CA,5,3,5
105743,FLEET LANDING,FL,5,3,4
055196,MARYCREST MANOR,CA,5,5,2
455484,SAN JUAN NURSING HOME INC,TX,5,,2
366476,VILLAGE OF THE FALLS,OH,5,5,5
295066,SILVER HILLS HEALTH CARE CENTER,NV,5,4,5
315369,CAREONE AT VALLEY,NJ,5,5,5
335572,MAPLEWOOD NURSING HOME INC,NY,5,,5
225755,LASELL HOUSE,MA,5,3,3
395562,TEL HAI RETIREMENT COMMUNITY,PA,5,4,5
235072,OAKVIEW MEDICAL CARE FACILITY,MI,5,3,1
366031,MILL MANOR CARE CENTER,OH,5,,5
225653,COPLEY AT STOUGHTON NURSING CARE CENTER,MA,5,5,3
145853,CENTRAL BAPTIST VILLAGE,IL,5,5,4
495369,RIVERSIDE LIFELONG HEALTH & REHABILITATION PATRI,VA,5,4,4
675478,PRAIRIE HOUSE LIVING CENTER,TX,5,5,4
175145,BROOKSIDE RETIREMENT COMMUNITY,KS,5,5,5
106031,"VICTORIA NURSING & REHABILITATION CENTER, INC.",FL,5,5,5
365399,WESTERWOOD REHABILITATION,OH,5,5,4
175115,VILLA ST FRANCIS CATHOLIC CARE CENTER INC,KS,5,4,5
105817,PLYMOUTH HARBOR INCORPORATED,FL,5,3,2
035299,NORTHPARK HEALTH AND REHABILITATION OF CASCADIA,AZ,5,5,
395356,"GUY AND MARY FELT MANOR, INC",PA,5,3,2
366310,OHIO LIVING SARAH MOORE,OH,5,3,5
335848,KENDAL ON HUDSON,NY,5,5,3
525377,DOOR COUNTY MEMORIAL HOSPITAL SNF,WI,5,,4
225434,"BOSTON HOME, INC (THE)",MA,5,,5
065370,LIFE CARE CENTER OF LITTLETON,CO,5,5,4
365618,PRESIDENTIAL POST-ACUTE,OH,5,5,5
675708,KEENELAND NURSING AND REHABILITATION,TX,5,,5
155649,MCCORMICK'S CREEK REHABILITATION AND HEALTHCARE,IN,5,5,5
225738,MARY'S MEADOW AT PROVIDENCE PLACE,MA,5,5,5
555843,MASONIC HOME,CA,5,3,3
025035,UTUQQANAAT INAAT,AK,5,,2
325035,LA VIDA LLENA,NM,5,4,5
225279,BAY PATH AT DUXBURY NURSING & REHABILITATION CTR,MA,5,5,5
015016,ATHENS HEALTH AND REHABILITATION LLC,AL,5,5,4
025031,SOUTH PENINSULA HOSPITAL LTC,AK,5,,5
146155,PARK PLACE CHRISTIAN COMMUNITY,IL,5,5,5
055305,SHERWOOD HEALTHCARE CENTER,CA,5,4,5
555545,THE COVE AT LA JOLLA,CA,5,4,5
525572,MASONIC CENTER FOR HEALTH & REHAB INC,WI,5,5,5
225334,OAKDALE REHABILITATION & SKILLED NURSING CENTER,MA,5,4,4
555326,CARMEL MOUNTAIN REHABILITATION & HEALTHCARE CENTER,CA,5,5,5
366486,ROCKLAND RIDGE NURSING & REHABILITATION CENTER,OH,5,4,3
155852,HARRISON SPRINGS HEALTH CAMPUS,IN,5,5,5
015220,CROWNE HEALTH CARE OF THOMASVILLE,AL,5,2,3
335316,ROSCOE REGIONAL REHAB & RESIDENTIAL H C F,NY,5,2,5
155121,ROSEWALK VILLAGE AT LAFAYETTE,IN,5,5,5
435078,AVERA EUREKA HEALTH CARE CENTER,SD,5,,5
365798,COURTYARD AT SEASONS,OH,5,5,5
675648,CONROE HEALTH CARE CENTER,TX,5,2,2
205151,MAINE VETERANS HOME - CARIBOU,ME,5,,2
315288,BARTLEY NURSING & REHAB,NJ,5,5,5
335380,NORTHERN METROPOLITAN RES HEALTH CARE FACILITY INC,NY,5,4,4
205166,GORHAM HOUSE,ME,5,5,4
366351,OHIO VETERANS HOME - GEORGETOWN,OH,5,,4
396124,PROVIDENCE POINT HEALTHCARE RESIDENCE,PA,5,1,3
225379,LUTHERAN REHABILITATION AND SKILLED CARE CENTER,MA,5,4,4
105584,SARASOTA MEMORIAL NURSING & REHABILITATION CENTER,FL,5,5,5
245521,CENTRAL TODD COUNTY CARE CENTER,MN,5,,3
53A050,STAR VALLEY CARE CENTER,WY,5,,5
115719,PRUITTHEALTH - ROME,GA,5,4,5
555143,WESTLAND HOUSE,CA,5,3,
366348,VENETIAN GARDENS,OH,5,2,4
145841,PARKWAY MANOR,IL,5,3,3
525711,PRIDE TLC THERAPY AND LIVING CAMPUS,WI,5,4,
555515,PARK VISTA AT MORNINGSIDE,CA,5,4,5
465092,UINTAH HEALTH CARE SPECIAL SERVICE DISTRICT,UT,5,4,5
365505,VILLAGE GREEN HEALTH CAMPUS,OH,5,5,5
135048,CLEARWATER HEALTH & REHABILITATION OF CASCADIA,ID,5,5,4
676289,THE ATRIUM OF BELLMEAD,TX,5,4,5
315096,"DOCTORS SUBACUTE HEALTHCARE, LLC",NJ,5,4,5
175175,GARDEN VALLEY RETIREMENT VILLAGE,KS,5,4,5
315182,BRIDGEWAY CARE AND REHAB CENTER AT BRIDGEWATER,NJ,5,5,5
155677,BELL TRACE HEALTH AND LIVING CENTER,IN,5,4,5
015156,CROWNE HEALTH CARE OF FT PAYNE,AL,5,2,3
085017,WILLOWBROOKE COURT AT COKESBURY VILLAGE,DE,5,5,5
365387,BRIAR HILL HEALTH CAMPUS,OH,5,5,5
355091,ASHLEY MEDICAL CENTER NURSING HOME,ND,5,,2
675016,GREAT PLAINS NURSING AND REHABILITATION,TX,5,,5
345198,ASTON PARK HEALTH CARE CENTER,NC,5,5,3
185120,SIGNATURE HEALTHCARE AT HILLCREST,KY,5,3,3
175402,BETHEL HEALTH CARE CENTER,KS,5,3,4
215283,TRANSITIONAL CARE SERVICES AT MERCY MEDICAL CENTER,MD,5,3,
525647,EVERGREEN HEALTH CENTER,WI,5,4,5
125057,KULANA MALAMA,HI,5,,5
366084,VANCREST HEALTH CARE CENTER OF EATON,OH,5,3,5
055448,DINUBA HEALTHCARE,CA,5,5,4
396064,MARGARET E. MOUL HOME,PA,5,,2
295081,NEVADA STATE VETERANS HOME - BOULDER CITY,NV,5,4,4
335833,JEFFERSON'S FERRY,NY,5,5,3
245579,ESSENTIA HEALTH GRACE HOME,MN,5,,5
265455,WILLARD CARE CENTER,MO,5,,
055237,VICTORIA HEALTHCARE AND REHABILITATION CENTER,CA,5,5,5
125033,HARRY AND JEANETTE WEINBERG CARE CENTER,HI,5,5,5
045447,GREENHURST NURSING CENTER,AR,5,4,4
495411,LIBERTY RIDGE HEALTH & REHAB,VA,5,5,5
365893,BEREA CENTER,OH,5,,5
106025,LIFE CARE CENTER OF SARASOTA,FL,5,5,4
465172,GEORGE E WAHLEN OGDEN VETERANS HOME,UT,5,5,5
175561,MOUNT ST MARY,KS,5,,4
525306,STURGEON BAY HEALTH SERVICES,WI,5,5,4
055459,BUENA VISTA CARE CENTER,CA,5,5,4
395490,WILLOWBROOKE COURT-SOUTHAMPTON,PA,5,5,5
555599,TORRANCE MEMORIAL MED CTR SNF/DP,CA,5,5,
165570,CRYSTAL HEIGHTS CARE CENTER,IA,5,,5
045182,"COURTYARD REHABILITATION AND HEALTH CENTER, LLC",AR,5,5,5
165471,STONEHILL CARE CENTER,IA,5,4,2
555514,HERITAGE PARK NURSING CENTER,CA,5,4,5
055162,MONTEREY PARK CONV HOSP,CA,5,3,5
05A427,CRESTWOOD MANOR - FREMONT,CA,5,,2
395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,PA,5,2,4
